user_id,login_count,feature_usage_score,last_active_date,premium_feature_used
4146,79,20,2024-11-15,No
4147,45,70,2024-11-08,Yes
4148,61,82,2024-11-12,No
4149,79,76,2024-11-01,No
4150,78,83,2024-11-13,No
4151,74,38,2024-11-02,No
4152,97,92,2024-10-02,No
4153,45,13,2024-09-24,No
4154,26,49,2024-09-19,Yes
4155,81,25,2024-11-07,Yes
4156,16,72,2024-09-14,Yes
4157,81,34,2024-09-08,No
4158,11,44,2024-10-15,No
4159,48,87,2024-11-16,Yes
4160,94,61,2024-11-03,No
4161,12,15,2024-10-26,No
4162,56,22,2024-11-24,No
4163,78,94,2024-11-17,Yes
4164,80,82,2024-10-13,No
4165,55,70,2024-09-30,Yes
4166,80,12,2024-11-16,No
4167,11,30,2024-09-05,No
4168,98,78,2024-11-16,No
4169,3,77,2024-10-06,Yes
4170,101,14,2024-11-24,No
4171,48,12,2024-09-14,Yes
4172,32,56,2024-11-17,No
4173,87,57,2024-11-26,Yes
4174,17,93,2024-11-16,No
4175,112,83,2024-09-18,No
4176,42,54,2024-12-01,No
4177,118,46,2024-11-13,Yes
4178,12,13,2024-10-14,Yes
4179,119,44,2024-09-15,Yes
4180,35,91,2024-09-19,No
4181,115,88,2024-09-22,No
4182,30,11,2024-09-11,No
4183,96,56,2024-09-27,No
4184,2,70,2024-09-18,No
4185,98,96,2024-09-21,Yes
4186,84,15,2024-09-23,Yes
4187,9,82,2024-10-23,Yes
4188,41,98,2024-10-20,No
4189,35,50,2024-09-03,No
4190,86,26,2024-11-18,Yes
4191,30,99,2024-10-29,Yes
4192,28,19,2024-09-12,No
4193,4,79,2024-10-06,Yes
4194,45,97,2024-10-05,Yes
4195,106,89,2024-09-16,No
4196,49,72,2024-12-01,No
4197,92,54,2024-11-25,Yes
4198,54,21,2024-09-29,Yes
4199,98,82,2024-09-22,Yes
4200,64,58,2024-10-17,No
4201,19,11,2024-09-19,Yes
4202,97,95,2024-10-25,Yes
4203,36,26,2024-11-05,No
4204,19,68,2024-09-30,No
4205,22,16,2024-09-26,Yes
4206,37,29,2024-11-14,No
4207,46,90,2024-10-06,Yes
4208,32,69,2024-11-30,No
4209,47,83,2024-11-12,Yes
4210,23,70,2024-11-08,Yes
4211,93,83,2024-10-11,Yes
4212,53,70,2024-11-22,No
4213,30,25,2024-09-23,Yes
4214,14,26,2024-09-22,No
4215,91,30,2024-11-21,No
4216,23,52,2024-09-09,No
4217,65,94,2024-09-04,Yes
4218,35,10,2024-11-30,Yes
4219,47,20,2024-09-23,No
4220,32,40,2024-10-09,Yes
4221,36,91,2024-09-26,No
4222,13,74,2024-09-27,No
4223,52,51,2024-09-05,No
4224,49,41,2024-09-16,Yes
4225,29,16,2024-11-27,Yes
4226,16,82,2024-11-27,No
4227,20,99,2024-11-29,Yes
4228,105,42,2024-09-30,Yes
4229,113,22,2024-10-28,No
4230,103,16,2024-10-29,Yes
4231,40,49,2024-11-30,Yes
4232,40,97,2024-09-29,No
4233,37,87,2024-10-13,No
4234,27,82,2024-10-18,No
4235,96,94,2024-10-22,Yes
4236,75,78,2024-11-09,No
4237,84,16,2024-11-18,Yes
4238,87,12,2024-09-12,No
4239,98,97,2024-11-09,Yes
4240,20,98,2024-09-21,Yes
4241,7,26,2024-11-19,No
4242,7,20,2024-09-14,Yes
4243,82,99,2024-09-22,No
4244,104,11,2024-09-04,No
4245,16,39,2024-10-27,Yes
4246,27,60,2024-09-26,No
4247,75,84,2024-09-19,Yes
4248,93,76,2024-10-30,No
4249,104,63,2024-09-29,No
4250,3,47,2024-11-08,No
4251,107,38,2024-11-18,Yes
4252,70,77,2024-09-20,No
4253,113,41,2024-11-19,No
4254,21,60,2024-11-24,Yes
4255,58,25,2024-11-03,No
4256,33,31,2024-10-09,Yes
4257,30,64,2024-09-30,No
4258,81,66,2024-10-29,Yes
4259,104,91,2024-11-08,No
4260,101,84,2024-10-11,No
4261,20,44,2024-11-21,No
4262,19,93,2024-10-27,Yes
4263,102,81,2024-09-23,Yes
4264,78,51,2024-09-24,No
4265,55,88,2024-10-08,Yes
4266,2,61,2024-09-03,No
4267,71,91,2024-10-26,No
4268,46,62,2024-10-10,Yes
4269,75,82,2024-10-06,No
4270,65,79,2024-10-02,No
4271,7,24,2024-10-10,Yes
4272,92,30,2024-09-15,Yes
4273,33,22,2024-11-02,Yes
4274,79,79,2024-09-20,Yes
4275,9,76,2024-10-28,No
4276,93,57,2024-09-15,Yes
4277,78,14,2024-09-14,No
4278,90,91,2024-10-06,No
4279,62,50,2024-09-28,Yes
4280,21,57,2024-10-12,Yes
4281,56,81,2024-11-24,Yes
4282,30,52,2024-10-25,No
4283,103,25,2024-10-30,No
4284,117,21,2024-10-04,No
4285,19,97,2024-09-27,No
4286,35,90,2024-10-06,No
4287,29,18,2024-10-18,Yes
4288,34,28,2024-11-30,No
4289,29,52,2024-10-10,No
4290,70,32,2024-11-25,No
4291,73,25,2024-10-14,Yes
4292,58,37,2024-10-24,No
4293,113,21,2024-11-29,No
4294,72,30,2024-10-11,Yes
4295,16,68,2024-10-09,No
4296,98,40,2024-11-20,Yes
4297,6,99,2024-11-24,Yes
4298,106,53,2024-09-17,Yes
4299,75,56,2024-09-21,Yes
4300,40,22,2024-10-13,No
4301,53,92,2024-11-21,No
4302,113,27,2024-10-17,Yes
4303,114,45,2024-09-27,No
4304,1,45,2024-10-29,Yes
4305,63,13,2024-10-05,No
4306,56,64,2024-09-06,Yes
4307,113,32,2024-09-17,Yes
4308,113,77,2024-11-11,Yes
4309,6,28,2024-11-22,No
4310,118,83,2024-11-22,Yes
4311,54,92,2024-11-27,Yes
4312,35,60,2024-11-07,Yes
4313,88,38,2024-10-20,Yes
4314,17,46,2024-10-22,No
4315,20,61,2024-11-07,No
4316,89,11,2024-11-28,No
4317,59,82,2024-09-05,Yes
4318,87,14,2024-11-19,No
4319,19,38,2024-09-06,Yes
4320,13,38,2024-09-12,No
4321,14,52,2024-10-17,Yes
4322,73,50,2024-09-30,No
4323,30,64,2024-09-25,Yes
4324,75,93,2024-10-28,No
4325,6,86,2024-09-08,No
4326,43,41,2024-09-26,Yes
4327,4,47,2024-11-12,No
4328,85,98,2024-10-17,No
4329,18,69,2024-09-15,Yes
4330,18,52,2024-10-08,Yes
4331,77,20,2024-09-30,Yes
4332,6,92,2024-11-14,No
4333,21,61,2024-10-30,Yes
4334,66,32,2024-10-01,No
4335,21,26,2024-11-14,Yes
4336,12,78,2024-11-01,No
4337,40,71,2024-11-04,Yes
4338,18,46,2024-11-25,Yes
4339,65,47,2024-10-20,No
4340,79,54,2024-10-27,No
4341,87,64,2024-10-11,No
4342,25,37,2024-10-27,No
4343,20,34,2024-10-22,Yes
4344,79,19,2024-11-11,No
4345,110,92,2024-10-25,Yes
4346,3,75,2024-09-27,Yes
4347,43,13,2024-10-22,Yes
4348,63,28,2024-10-10,Yes
4349,58,56,2024-10-29,No
4350,49,27,2024-09-25,Yes
4351,114,71,2024-11-24,Yes
4352,105,70,2024-11-01,Yes
4353,71,85,2024-09-11,Yes
4354,43,94,2024-10-04,Yes
4355,1,86,2024-09-10,No
4356,77,73,2024-09-08,Yes
4357,13,17,2024-09-03,No
4358,119,52,2024-11-11,No
4359,16,26,2024-11-28,No
4360,100,91,2024-11-23,Yes
4361,62,49,2024-10-12,Yes
4362,50,24,2024-10-07,Yes
4363,102,93,2024-10-05,Yes
4364,58,56,2024-09-25,No
4365,91,58,2024-09-30,No
4366,86,59,2024-10-21,No
4367,61,40,2024-10-28,Yes
4368,8,35,2024-10-09,No
4369,16,67,2024-11-16,No
4370,96,21,2024-09-12,No
4371,61,51,2024-09-22,No
4372,16,96,2024-09-26,Yes
4373,37,51,2024-10-27,Yes
4374,53,56,2024-10-27,Yes
4375,70,13,2024-10-09,No
4376,89,77,2024-10-06,Yes
4377,58,39,2024-10-26,No
4378,106,49,2024-10-06,Yes
4379,87,59,2024-09-14,No
4380,83,18,2024-10-15,Yes
4381,25,99,2024-10-25,Yes
4382,1,42,2024-09-12,Yes
4383,73,61,2024-10-09,Yes
4384,32,54,2024-11-25,Yes
4385,45,12,2024-11-28,Yes
4386,118,87,2024-11-22,Yes
4387,50,11,2024-09-12,No
4388,81,13,2024-09-14,Yes
4389,13,66,2024-11-14,Yes
4390,24,70,2024-10-01,No
4391,116,96,2024-11-09,Yes
4392,30,20,2024-10-01,No
4393,43,30,2024-11-17,Yes
4394,62,63,2024-10-08,Yes
4395,104,44,2024-11-04,No
4396,55,51,2024-09-11,Yes
4397,21,18,2024-09-16,Yes
4398,44,23,2024-10-27,No
4399,100,11,2024-11-06,No
4400,78,90,2024-11-19,Yes
4401,116,70,2024-11-26,Yes
4402,23,24,2024-10-10,Yes
4403,80,84,2024-09-04,No
4404,88,20,2024-11-03,No
4405,14,66,2024-10-23,Yes
4406,56,93,2024-11-12,Yes
4407,119,76,2024-10-03,No
4408,33,16,2024-11-16,Yes
4409,113,10,2024-11-06,No
4410,81,86,2024-10-08,No
4411,110,60,2024-09-07,Yes
4412,59,50,2024-09-09,No
4413,99,69,2024-09-06,No
4414,3,28,2024-11-25,Yes
4415,97,71,2024-09-29,Yes
4416,92,39,2024-11-13,Yes
4417,92,25,2024-09-03,No
4418,69,27,2024-10-29,No
4419,8,40,2024-10-02,No
4420,109,44,2024-11-06,No
4421,50,37,2024-11-08,No
4422,71,98,2024-10-23,No
4423,59,21,2024-10-20,Yes
4424,35,33,2024-11-19,Yes
4425,10,96,2024-09-26,No
4426,18,99,2024-11-18,Yes
4427,6,50,2024-11-25,Yes
4428,101,78,2024-10-06,No
4429,58,71,2024-09-29,Yes
4430,56,86,2024-10-11,Yes
4431,80,75,2024-10-09,Yes
4432,55,61,2024-11-21,No
4433,39,36,2024-09-30,Yes
4434,31,66,2024-11-07,No
4435,49,33,2024-10-19,Yes
4436,38,77,2024-11-25,Yes
4437,46,73,2024-10-26,No
4438,54,29,2024-10-22,Yes
4439,101,18,2024-10-23,No
4440,85,72,2024-11-23,Yes
4441,77,34,2024-10-12,Yes
4442,98,70,2024-09-20,Yes
4443,118,51,2024-09-28,No
4444,73,12,2024-09-03,Yes
4445,98,66,2024-09-29,Yes
4446,33,70,2024-09-05,No
4447,51,94,2024-10-08,Yes
4448,74,18,2024-10-27,Yes
4449,94,52,2024-09-28,No
4450,79,52,2024-09-12,No
4451,7,32,2024-09-17,No
4452,105,95,2024-10-25,Yes
4453,71,26,2024-11-18,Yes
4454,60,22,2024-11-21,No
4455,60,82,2024-09-11,No
4456,15,29,2024-11-22,No
4457,26,96,2024-09-29,No
4458,106,92,2024-09-20,Yes
4459,58,59,2024-11-23,No
4460,19,27,2024-10-13,No
4461,53,63,2024-11-20,Yes
4462,109,90,2024-10-24,No
4463,83,25,2024-09-13,No
4464,38,22,2024-10-07,Yes
4465,54,94,2024-11-21,No
4466,103,71,2024-09-27,No
4467,18,70,2024-10-21,No
4468,1,49,2024-10-19,Yes
4469,70,63,2024-09-11,No
4470,106,89,2024-09-26,No
4471,20,77,2024-10-05,Yes
4472,31,78,2024-10-23,Yes
4473,109,63,2024-10-31,No
4474,18,67,2024-09-22,Yes
4475,118,28,2024-10-28,Yes
4476,17,38,2024-09-15,No
4477,32,43,2024-12-01,Yes
4478,63,14,2024-10-25,No
4479,56,23,2024-11-25,Yes
4480,113,88,2024-12-01,Yes
4481,89,66,2024-09-15,Yes
4482,42,19,2024-11-11,Yes
4483,78,50,2024-10-06,Yes
4484,69,33,2024-11-05,No
4485,63,94,2024-11-05,No
4486,59,90,2024-09-21,No
4487,71,48,2024-09-16,Yes
4488,16,93,2024-10-18,Yes
4489,7,22,2024-10-13,No
4490,57,72,2024-10-26,Yes
4491,20,15,2024-09-29,No
4492,58,49,2024-09-05,No
4493,8,52,2024-09-16,No
4494,81,81,2024-10-18,Yes
4495,73,62,2024-09-30,Yes
4496,49,19,2024-09-09,Yes
4497,115,32,2024-09-15,Yes
4498,47,35,2024-09-25,No
4499,113,74,2024-09-14,Yes
4500,59,56,2024-10-12,No
4501,106,43,2024-09-04,Yes
4502,15,13,2024-09-28,Yes
4503,11,39,2024-09-24,Yes
4504,77,12,2024-11-18,Yes
4505,100,61,2024-10-26,Yes
4506,24,73,2024-10-03,No
4507,69,35,2024-11-17,Yes
4508,28,23,2024-09-22,No
4509,119,11,2024-09-17,No
4510,23,67,2024-09-26,No
4511,2,54,2024-10-12,Yes
4512,97,59,2024-10-17,Yes
4513,77,13,2024-09-09,No
4514,14,18,2024-11-21,No
4515,87,19,2024-09-09,Yes
4516,24,17,2024-10-13,No
4517,8,90,2024-10-07,Yes
4518,111,68,2024-11-02,Yes
4519,53,28,2024-10-21,Yes
4520,59,31,2024-10-24,Yes
4521,1,34,2024-09-07,No
4522,68,93,2024-11-01,Yes
4523,23,62,2024-11-01,No
4524,78,34,2024-10-26,No
4525,90,24,2024-09-22,No
4526,108,77,2024-11-07,No
4527,20,36,2024-11-20,No
4528,17,14,2024-11-01,No
4529,94,29,2024-10-18,Yes
4530,39,34,2024-10-25,Yes
4531,79,84,2024-10-01,Yes
4532,29,94,2024-11-17,No
4533,51,89,2024-09-27,No
4534,115,77,2024-10-31,Yes
4535,70,96,2024-09-04,No
4536,104,36,2024-09-07,Yes
4537,59,47,2024-11-19,Yes
4538,104,18,2024-10-20,No
4539,117,72,2024-09-17,Yes
4540,18,55,2024-11-21,Yes
4541,63,80,2024-11-10,No
4542,60,29,2024-10-09,Yes
4543,47,38,2024-10-10,Yes
4544,96,29,2024-09-06,No
4545,84,65,2024-09-26,Yes
4546,1,88,2024-09-13,No
4547,108,25,2024-10-17,No
4548,93,45,2024-10-21,Yes
4549,69,55,2024-09-26,No
4550,114,52,2024-11-14,No
4551,100,41,2024-09-24,Yes
4552,4,77,2024-11-04,Yes
4553,46,88,2024-10-17,No
4554,37,44,2024-10-27,No
4555,95,42,2024-10-23,No
4556,102,43,2024-11-14,No
4557,86,99,2024-11-04,No
4558,63,15,2024-11-29,No
4559,2,76,2024-11-20,Yes
4560,35,59,2024-11-17,Yes
4561,19,32,2024-11-02,Yes
4562,75,28,2024-10-12,No
4563,25,74,2024-10-29,Yes
4564,42,55,2024-11-16,No
4565,42,33,2024-10-28,Yes
4566,65,53,2024-11-06,Yes
4567,96,67,2024-09-25,Yes
4568,7,45,2024-10-06,Yes
4569,76,10,2024-09-26,Yes
4570,35,96,2024-11-03,No
4571,116,87,2024-09-30,Yes
4572,66,48,2024-10-19,Yes
4573,113,36,2024-10-28,Yes
4574,98,91,2024-11-07,Yes
4575,82,94,2024-11-14,Yes
4576,40,46,2024-10-08,No
4577,111,47,2024-10-06,No
4578,9,60,2024-09-13,No
4579,3,92,2024-09-03,No
4580,51,25,2024-11-23,Yes
4581,91,70,2024-10-15,Yes
4582,29,85,2024-10-01,No
4583,14,76,2024-09-10,No
4584,72,10,2024-10-05,No
4585,41,60,2024-10-21,No
4586,96,35,2024-10-19,Yes
4587,56,39,2024-09-20,Yes
4588,64,26,2024-09-14,Yes
4589,24,22,2024-10-26,Yes
4590,26,63,2024-11-30,Yes
4591,11,35,2024-11-01,Yes
4592,5,55,2024-09-12,No
4593,34,16,2024-10-03,Yes
4594,56,25,2024-11-21,Yes
4595,39,70,2024-11-27,Yes
4596,8,33,2024-10-21,Yes
4597,45,11,2024-09-11,No
4598,15,22,2024-10-10,Yes
4599,115,39,2024-10-29,No
4600,117,68,2024-09-12,No
4601,79,44,2024-10-27,No
4602,118,87,2024-10-07,No
4603,36,58,2024-11-13,No
4604,25,23,2024-10-24,Yes
4605,112,72,2024-10-13,Yes
4606,64,61,2024-11-26,No
4607,41,16,2024-10-04,Yes
4608,37,14,2024-11-08,No
4609,42,63,2024-10-06,Yes
4610,58,56,2024-10-06,Yes
4611,85,46,2024-10-02,Yes
4612,70,56,2024-11-18,No
4613,97,39,2024-09-25,Yes
4614,18,25,2024-09-08,No
4615,54,93,2024-11-18,No
4616,71,77,2024-09-06,Yes
4617,91,89,2024-09-12,Yes
4618,88,47,2024-10-14,Yes
4619,100,15,2024-10-27,No
4620,40,92,2024-09-16,Yes
4621,18,55,2024-09-11,No
4622,87,25,2024-11-26,Yes
4623,2,73,2024-11-16,No
4624,7,98,2024-10-13,No
4625,37,68,2024-10-23,Yes
4626,84,99,2024-10-22,No
4627,38,16,2024-11-22,No
4628,10,33,2024-10-02,No
4629,65,38,2024-10-02,No
4630,110,94,2024-11-13,Yes
4631,73,66,2024-11-11,Yes
4632,62,19,2024-10-22,Yes
4633,35,43,2024-10-24,No
4634,105,67,2024-11-04,No
4635,106,79,2024-09-06,Yes
4636,65,39,2024-09-20,No
4637,97,33,2024-09-24,Yes
4638,36,92,2024-10-31,Yes
4639,41,79,2024-10-26,No
4640,34,24,2024-10-02,No
4641,104,11,2024-11-30,Yes
4642,71,49,2024-10-14,No
4643,23,24,2024-11-12,Yes
4644,18,31,2024-10-07,Yes
4645,65,28,2024-10-02,No
4646,11,59,2024-09-05,No
4647,116,96,2024-10-08,No
4648,84,11,2024-11-02,No
4649,114,98,2024-09-23,Yes
4650,20,33,2024-09-26,Yes
4651,32,67,2024-10-28,No
4652,60,28,2024-12-01,Yes
4653,96,78,2024-10-21,No
4654,51,82,2024-11-03,Yes
4655,84,22,2024-09-11,Yes
4656,27,17,2024-09-23,Yes
4657,105,85,2024-10-03,Yes
4658,68,28,2024-09-07,Yes
4659,97,78,2024-10-27,Yes
4660,113,30,2024-10-31,Yes
4661,85,99,2024-12-01,No
4662,64,76,2024-10-11,No
4663,23,22,2024-10-25,No
4664,99,98,2024-11-28,Yes
4665,115,12,2024-09-18,No
4666,63,93,2024-09-10,Yes
4667,5,83,2024-09-23,Yes
4668,70,15,2024-10-15,No
4669,32,12,2024-09-30,Yes
4670,59,24,2024-11-08,No
4671,70,19,2024-09-14,Yes
4672,42,72,2024-10-18,Yes
4673,90,30,2024-09-28,Yes
4674,59,87,2024-10-12,No
4675,9,81,2024-10-07,Yes
4676,64,63,2024-09-15,No
4677,65,14,2024-12-01,No
4678,21,42,2024-09-21,No
4679,22,46,2024-11-09,Yes
4680,88,44,2024-11-10,Yes
4681,101,69,2024-10-14,Yes
4682,85,60,2024-11-07,Yes
4683,79,20,2024-09-25,No
4684,10,27,2024-09-28,No
4685,90,68,2024-10-10,No
4686,74,46,2024-11-11,Yes
4687,43,65,2024-10-21,Yes
4688,90,41,2024-11-12,Yes
4689,7,90,2024-11-16,Yes
4690,9,75,2024-09-29,Yes
4691,56,42,2024-10-14,Yes
4692,77,63,2024-09-28,No
4693,96,87,2024-09-10,Yes
4694,116,47,2024-10-24,Yes
4695,100,39,2024-10-08,Yes
4696,24,16,2024-11-10,Yes
4697,81,35,2024-09-17,Yes
4698,103,97,2024-11-12,Yes
4699,66,58,2024-11-11,No
4700,32,30,2024-11-08,Yes
4701,50,62,2024-09-12,No
4702,70,87,2024-10-31,No
4703,47,88,2024-11-28,No
4704,108,23,2024-11-26,No
4705,26,99,2024-09-06,Yes
4706,106,60,2024-10-01,No
4707,82,91,2024-10-14,Yes
4708,80,75,2024-11-26,Yes
4709,5,28,2024-09-30,No
4710,53,33,2024-11-03,Yes
4711,35,60,2024-09-16,Yes
4712,33,34,2024-10-18,No
4713,84,11,2024-11-15,Yes
4714,107,43,2024-11-05,Yes
4715,68,65,2024-09-08,No
4716,53,54,2024-11-15,Yes
4717,98,57,2024-10-15,Yes
4718,98,82,2024-10-31,Yes
4719,58,43,2024-11-10,Yes
4720,7,59,2024-11-21,Yes
4721,115,99,2024-10-09,Yes
4722,98,54,2024-09-03,Yes
4723,32,79,2024-11-12,Yes
4724,26,21,2024-09-05,No
4725,29,18,2024-10-09,Yes
4726,18,19,2024-11-05,No
4727,38,30,2024-09-04,No
4728,89,71,2024-09-25,Yes
4729,107,89,2024-10-01,No
4730,28,46,2024-11-25,Yes
4731,65,26,2024-11-19,Yes
4732,68,44,2024-11-08,No
4733,16,23,2024-09-10,No
4734,7,38,2024-10-13,No
4735,78,85,2024-10-05,Yes
4736,52,96,2024-09-21,No
4737,2,13,2024-10-27,No
4738,19,58,2024-10-16,Yes
4739,13,45,2024-11-02,No
4740,110,20,2024-12-01,Yes
4741,75,93,2024-10-13,No
4742,65,21,2024-09-19,No
4743,35,13,2024-11-25,No
4744,84,70,2024-11-18,No
4745,29,24,2024-10-10,No
4746,40,20,2024-09-06,Yes
4747,96,43,2024-10-12,No
4748,98,12,2024-10-27,Yes
4749,77,48,2024-10-19,Yes
4750,118,41,2024-11-05,Yes
4751,103,30,2024-11-16,No
4752,79,92,2024-10-31,Yes
4753,61,44,2024-11-17,No
4754,44,91,2024-09-13,No
4755,92,85,2024-11-18,Yes
4756,13,24,2024-10-19,Yes
4757,69,83,2024-11-29,Yes
4758,89,30,2024-11-06,Yes
4759,116,11,2024-09-09,Yes
4760,89,28,2024-10-22,Yes
4761,41,25,2024-10-30,Yes
4762,55,47,2024-11-06,No
4763,58,56,2024-10-01,Yes
4764,105,44,2024-09-17,No
4765,100,78,2024-09-16,Yes
4766,30,54,2024-09-29,Yes
4767,44,15,2024-10-08,No
4768,47,23,2024-10-01,Yes
4769,101,82,2024-11-25,No
4770,9,60,2024-10-12,Yes
4771,55,32,2024-09-23,No
4772,2,73,2024-09-07,Yes
4773,72,13,2024-11-27,Yes
4774,91,44,2024-09-26,Yes
4775,70,34,2024-10-23,No
4776,109,44,2024-09-03,No
4777,71,43,2024-09-19,Yes
4778,104,12,2024-10-02,Yes
4779,95,96,2024-09-10,Yes
4780,5,18,2024-10-14,Yes
4781,66,33,2024-10-12,Yes
4782,36,94,2024-09-17,Yes
4783,40,34,2024-09-03,Yes
4784,55,95,2024-09-18,No
4785,106,16,2024-10-24,Yes
4786,22,16,2024-09-22,No
4787,26,27,2024-11-20,Yes
4788,95,71,2024-10-24,No
4789,102,98,2024-10-16,Yes
4790,100,39,2024-11-25,No
4791,24,18,2024-11-10,Yes
4792,53,59,2024-10-17,No
4793,28,15,2024-10-15,No
4794,11,29,2024-11-20,No
4795,62,27,2024-09-03,Yes
4796,32,38,2024-11-13,Yes
4797,32,10,2024-10-23,Yes
4798,81,47,2024-11-09,No
4799,87,52,2024-10-05,No
4800,119,35,2024-10-14,No
4801,84,18,2024-11-17,No
4802,115,13,2024-11-23,No
4803,82,44,2024-10-22,No
4804,51,42,2024-09-20,No
4805,49,26,2024-11-04,Yes
4806,50,75,2024-10-14,Yes
4807,59,70,2024-09-17,No
4808,13,53,2024-09-24,No
4809,101,19,2024-11-19,No
4810,59,64,2024-11-09,No
4811,75,56,2024-11-26,Yes
4812,42,32,2024-11-20,No
4813,74,78,2024-10-17,Yes
4814,95,27,2024-09-20,Yes
4815,118,76,2024-10-30,Yes
4816,80,31,2024-09-29,Yes
4817,106,29,2024-11-03,No
4818,19,10,2024-10-26,Yes
4819,82,42,2024-11-30,Yes
4820,43,25,2024-11-05,No
4821,112,12,2024-11-02,No
4822,105,20,2024-11-07,No
4823,119,20,2024-11-25,Yes
4824,59,87,2024-10-10,No
4825,32,12,2024-09-03,No
4826,91,57,2024-11-05,Yes
4827,35,55,2024-10-22,No
4828,7,93,2024-10-21,No
4829,22,46,2024-09-29,No
4830,85,29,2024-11-07,No
4831,90,20,2024-09-15,Yes
4832,111,40,2024-10-01,Yes
4833,47,10,2024-09-17,Yes
4834,107,15,2024-09-21,No
4835,116,52,2024-09-09,Yes
4836,102,45,2024-11-05,Yes
4837,74,89,2024-09-28,No
4838,26,80,2024-10-19,Yes
4839,82,55,2024-09-18,No
4840,58,11,2024-10-08,Yes
4841,72,80,2024-10-12,No
4842,46,49,2024-11-22,No
4843,112,47,2024-10-01,Yes
4844,5,62,2024-09-26,Yes
4845,100,14,2024-11-03,Yes
4846,112,65,2024-09-30,Yes
4847,38,76,2024-10-03,No
4848,103,95,2024-09-18,Yes
4849,28,18,2024-09-23,Yes
4850,39,78,2024-11-28,No
4851,4,72,2024-09-23,No
4852,60,70,2024-10-16,Yes
4853,54,23,2024-11-01,No
4854,5,36,2024-09-17,No
4855,7,18,2024-10-05,Yes
4856,87,92,2024-09-17,Yes
4857,48,36,2024-09-26,No
4858,41,18,2024-09-30,No
4859,87,55,2024-11-23,Yes
4860,20,72,2024-09-22,No
4861,44,42,2024-10-19,Yes
4862,91,70,2024-09-25,Yes
4863,40,50,2024-11-05,Yes
4864,65,53,2024-10-01,Yes
4865,77,97,2024-09-10,Yes
4866,11,82,2024-10-21,No
4867,1,24,2024-11-08,Yes
4868,77,29,2024-09-04,Yes
4869,54,91,2024-11-09,Yes
4870,50,78,2024-10-21,Yes
4871,108,22,2024-11-13,Yes
4872,116,23,2024-09-12,No
4873,72,98,2024-11-07,No
4874,61,36,2024-10-02,No
4875,98,23,2024-10-19,Yes
4876,63,58,2024-09-24,No
4877,35,42,2024-11-19,No
4878,24,14,2024-09-30,Yes
4879,3,29,2024-09-19,No
4880,40,26,2024-10-09,No
4881,10,89,2024-10-16,Yes
4882,35,41,2024-09-16,Yes
4883,50,69,2024-09-12,Yes
4884,41,79,2024-10-11,Yes
4885,117,47,2024-10-05,Yes
4886,36,92,2024-10-08,Yes
4887,108,87,2024-09-12,No
4888,45,45,2024-09-19,No
4889,42,91,2024-11-28,No
4890,14,82,2024-11-08,No
4891,100,39,2024-10-05,Yes
4892,118,24,2024-09-28,Yes
4893,24,94,2024-11-30,Yes
4894,105,28,2024-09-23,No
4895,103,28,2024-11-18,Yes
4896,49,15,2024-09-29,Yes
4897,9,13,2024-09-30,No
4898,45,19,2024-10-11,No
4899,71,16,2024-11-27,Yes
4900,64,11,2024-09-28,No
4901,42,11,2024-10-20,Yes
4902,43,21,2024-11-11,No
4903,103,96,2024-11-20,No
4904,117,97,2024-09-27,Yes
4905,105,38,2024-09-22,No
4906,35,60,2024-09-19,Yes
4907,77,98,2024-09-11,No
4908,104,68,2024-10-28,No
4909,106,32,2024-10-24,No
4910,54,46,2024-10-04,Yes
4911,48,49,2024-09-30,Yes
4912,90,76,2024-10-24,No
4913,50,95,2024-11-28,No
4914,55,63,2024-09-10,Yes
4915,5,56,2024-09-10,Yes
4916,114,18,2024-10-13,No
4917,81,55,2024-09-30,Yes
4918,45,92,2024-09-27,No
4919,11,32,2024-10-24,No
4920,22,60,2024-09-19,No
4921,44,24,2024-10-05,Yes
4922,44,21,2024-11-15,Yes
4923,49,46,2024-10-23,Yes
4924,55,62,2024-09-12,No
4925,111,22,2024-10-08,No
4926,17,82,2024-09-16,No
4927,107,85,2024-09-03,No
4928,53,14,2024-11-02,Yes
4929,65,28,2024-11-17,No
4930,96,59,2024-10-28,Yes
4931,111,85,2024-11-02,No
4932,15,66,2024-09-14,No
4933,16,79,2024-09-06,Yes
4934,118,58,2024-09-19,No
4935,13,55,2024-12-01,Yes
4936,88,88,2024-10-20,Yes
4937,35,43,2024-09-29,Yes
4938,62,30,2024-11-25,No
4939,9,47,2024-09-18,Yes
4940,78,12,2024-11-17,No
4941,68,69,2024-10-29,Yes
4942,104,75,2024-12-01,Yes
4943,34,17,2024-09-23,No
4944,49,57,2024-09-10,No
4945,54,36,2024-11-28,Yes
4946,2,13,2024-09-30,Yes
4947,53,47,2024-11-21,Yes
4948,24,86,2024-11-06,Yes
4949,61,67,2024-10-11,No
4950,35,34,2024-10-30,No
4951,78,74,2024-11-14,Yes
4952,24,30,2024-10-06,Yes
4953,65,18,2024-09-04,Yes
4954,80,82,2024-10-17,No
4955,117,52,2024-09-15,No
4956,65,55,2024-09-28,Yes
4957,28,93,2024-09-25,Yes
4958,4,38,2024-11-28,Yes
4959,110,71,2024-11-27,No
4960,24,75,2024-09-19,No
4961,15,66,2024-09-14,Yes
4962,24,77,2024-10-25,Yes
4963,52,69,2024-10-01,Yes
4964,65,88,2024-10-26,No
