user_id,amount,payment_status,payment_method,failure_reason,plan_name,billing_cycle,plan_price,start_date,renewal_date,subscription_status,country,company_size,user_status,event_type,resolution_status,login_count,feature_usage_score,last_active_date,premium_feature_used
3077,3999,Success,UPI,Gateway Error,Premium,Monthly,3999,2022-10-19,2022-11-18,Active,UK,SMB,Active,,,8,95,2024-11-01,No
918,3999,Failed,Wallet,,Premium,Monthly,3999,2023-10-31,2023-11-30,Active,UK,Enterprise,Active,Complaint,Closed,50,28,2024-09-28,No
918,3999,Failed,Wallet,,Premium,Monthly,3999,2023-10-31,2023-11-30,Active,UK,Enterprise,Active,Downgrade,Closed,50,28,2024-09-28,No
918,3999,Failed,Wallet,,Premium,Monthly,3999,2023-10-31,2023-11-30,Active,UK,Enterprise,Active,Refund,Closed,50,28,2024-09-28,No
206,1999,Success,Card,Insufficient Funds,Premium,Monthly,3999,2023-12-25,2024-12-24,Active,USA,SMB,Active,,,83,58,2024-11-09,Yes
2130,999,Success,Card,Timeout,Pro,Monthly,1999,2022-05-03,2023-05-03,Cancelled,Australia,Enterprise,Active,,,108,88,2024-11-27,Yes
1091,999,Success,Card,Insufficient Funds,Pro,Monthly,1999,2023-01-18,2023-02-17,Active,Germany,Enterprise,Active,,,34,73,2024-09-27,No
4853,999,Success,Wallet,Gateway Error,Basic,Annual,999,2024-02-08,2025-02-07,Active,Germany,Enterprise,Active,,,54,23,2024-11-01,No
267,3999,Failed,Card,Insufficient Funds,Premium,Monthly,3999,2022-06-30,2023-06-30,Active,UK,Mid,Active,,,7,46,2024-09-09,Yes
4847,999,Failed,Wallet,Gateway Error,Basic,Monthly,999,2022-10-23,2023-10-23,Active,Germany,SMB,Active,Downgrade,Closed,38,76,2024-10-03,No
1767,999,Success,Card,Gateway Error,Basic,Annual,999,2024-01-29,2024-02-28,Active,Australia,SMB,Active,Refund,Closed,13,90,2024-09-14,Yes
1764,1999,Success,Card,Gateway Error,Basic,Monthly,999,2022-07-19,2023-07-19,Active,Australia,Enterprise,Active,,,77,59,2024-09-28,No
4571,3999,Success,Card,,Pro,Monthly,1999,2023-08-11,2024-08-10,Expired,USA,Enterprise,Active,Complaint,Closed,116,87,2024-09-30,Yes
1510,3999,Success,Card,Timeout,Basic,Monthly,999,2022-06-24,2023-06-24,Active,India,SMB,Active,,,51,36,2024-11-04,No
153,3999,Success,UPI,Gateway Error,Pro,Monthly,1999,2022-07-20,2022-08-19,Cancelled,UK,Enterprise,Inactive,,,18,27,2024-11-25,No
554,3999,Success,Wallet,,Pro,Monthly,1999,2022-06-11,2022-07-11,Active,UK,Enterprise,Active,Complaint,Closed,21,91,2024-10-29,Yes
4583,3999,Success,UPI,Timeout,Pro,Annual,1999,2023-08-10,2024-08-09,Active,USA,Mid,Active,,,14,76,2024-09-10,No
2619,999,Success,Card,,Basic,Monthly,999,2022-03-01,2022-03-31,Active,Australia,Mid,Active,,,31,85,2024-11-28,Yes
2677,1999,Success,UPI,Gateway Error,Pro,Annual,1999,2024-03-07,2024-04-06,Active,India,Enterprise,Inactive,,,68,24,2024-09-04,No
3797,3999,Success,Wallet,,Pro,Monthly,1999,2023-02-11,2023-03-13,Active,USA,Mid,Active,,,15,28,2024-11-18,Yes
3843,999,Success,Wallet,Insufficient Funds,Pro,Monthly,1999,2022-09-06,2023-09-06,Expired,UK,SMB,Active,,,90,38,2024-10-20,Yes
1399,999,Success,Card,Gateway Error,Pro,Annual,1999,2023-05-15,2024-05-14,Active,USA,Enterprise,Active,Refund,Closed,118,30,2024-10-20,Yes
1772,1999,Pending,Card,Insufficient Funds,Premium,Annual,3999,2023-06-18,2024-06-17,Active,Germany,Mid,Active,,,107,70,2024-10-30,Yes
3429,999,Pending,Card,Timeout,Basic,Annual,999,2023-12-08,2024-12-07,Active,India,Mid,Active,Downgrade,Closed,88,18,2024-11-13,Yes
1057,3999,Success,Wallet,Gateway Error,Pro,Monthly,1999,2022-03-17,2022-04-16,Cancelled,Germany,SMB,Active,,,62,48,2024-09-19,Yes
838,999,Pending,Card,,Pro,Monthly,1999,2023-06-18,2024-06-17,Active,UK,Mid,Active,,,47,68,2024-11-26,No
2613,3999,Success,UPI,Insufficient Funds,Basic,Monthly,999,2022-03-04,2023-03-04,Cancelled,USA,Enterprise,Active,,,100,52,2024-12-01,Yes
2733,1999,Success,UPI,,Premium,Monthly,3999,2023-08-22,2023-09-21,Active,USA,SMB,Active,Complaint,Open,54,56,2024-09-27,No
967,1999,Failed,Wallet,Insufficient Funds,Pro,Monthly,1999,2023-11-21,2023-12-21,Active,Germany,Enterprise,Active,Refund,Open,45,26,2024-10-08,Yes
1522,1999,Success,Wallet,,Pro,Monthly,1999,2022-09-08,2023-09-08,Expired,Germany,SMB,Inactive,,,46,58,2024-10-24,Yes
2771,999,Success,UPI,Timeout,Premium,Annual,3999,2024-01-29,2025-01-28,Active,India,Enterprise,Active,Downgrade,Closed,52,22,2024-09-25,Yes
2771,999,Success,UPI,Timeout,Premium,Annual,3999,2024-01-29,2025-01-28,Active,India,Enterprise,Active,Refund,Open,52,22,2024-09-25,Yes
2771,999,Success,UPI,Timeout,Premium,Annual,3999,2024-01-29,2025-01-28,Active,India,Enterprise,Active,Refund,Closed,52,22,2024-09-25,Yes
3797,999,Success,Wallet,Insufficient Funds,Basic,Monthly,999,2023-02-24,2024-02-24,Expired,USA,Enterprise,Active,,,15,28,2024-11-18,Yes
1022,999,Success,Card,Insufficient Funds,Pro,Annual,1999,2024-03-04,2024-04-03,Active,UK,SMB,Active,Refund,Closed,60,99,2024-09-11,No
3121,999,Pending,Card,,Premium,Monthly,3999,2022-04-13,2022-05-13,Expired,Germany,Mid,Active,,,28,43,2024-11-12,Yes
3086,1999,Failed,Wallet,Gateway Error,Pro,Monthly,1999,2023-08-10,2023-09-09,Active,Australia,Mid,Active,Downgrade,Open,11,23,2024-09-29,No
3790,1999,Pending,Card,,Premium,Monthly,3999,2022-08-31,2022-09-30,Active,UK,Mid,Active,,,119,18,2024-10-02,Yes
3266,1999,Success,Wallet,,Pro,Monthly,1999,2023-09-04,2024-09-03,Active,USA,Mid,Inactive,,,36,89,2024-09-03,Yes
2841,3999,Success,Card,,Pro,Monthly,1999,2022-07-28,2023-07-28,Active,UK,Enterprise,Active,,,6,13,2024-09-04,No
1961,3999,Pending,UPI,,Basic,Monthly,999,2024-02-24,2025-02-23,Active,India,Mid,Active,,,32,74,2024-09-11,Yes
247,3999,Success,UPI,,Basic,Annual,999,2022-04-11,2022-05-11,Active,UK,Mid,Active,Complaint,Closed,110,61,2024-10-06,No
3647,999,Failed,Card,Insufficient Funds,Pro,Annual,1999,2023-05-05,2024-05-04,Cancelled,USA,Mid,Active,,,44,69,2024-11-22,No
432,3999,Success,Wallet,Insufficient Funds,Basic,Monthly,999,2023-11-27,2023-12-27,Active,UK,SMB,Active,Downgrade,Closed,7,77,2024-09-18,No
567,1999,Pending,Card,Gateway Error,Basic,Monthly,999,2022-04-25,2023-04-25,Cancelled,USA,Mid,Active,,,10,90,2024-10-05,No
481,999,Success,Wallet,,Pro,Monthly,1999,2022-01-30,2023-01-30,Active,India,Enterprise,Active,,,33,87,2024-09-08,Yes
4354,999,Success,Card,Insufficient Funds,Pro,Annual,1999,2022-10-03,2023-10-03,Active,India,Mid,Active,Refund,Closed,43,94,2024-10-04,Yes
535,3999,Success,UPI,,Premium,Monthly,3999,2022-07-31,2023-07-31,Active,India,Mid,Active,Refund,Closed,96,84,2024-09-19,Yes
4272,999,Success,UPI,Gateway Error,Basic,Monthly,999,2024-01-30,2025-01-29,Active,Australia,Mid,Active,,,92,30,2024-09-15,Yes
469,999,Success,UPI,Insufficient Funds,Premium,Annual,3999,2022-08-25,2022-09-24,Active,India,Mid,Active,,,43,71,2024-10-09,No
3959,3999,Success,Card,Insufficient Funds,Basic,Monthly,999,2022-07-13,2022-08-12,Active,India,SMB,Active,,,13,55,2024-10-01,Yes
2575,1999,Success,Card,,Pro,Monthly,1999,2022-01-24,2022-02-23,Active,India,Enterprise,Active,,,25,63,2024-10-15,Yes
4915,1999,Success,Wallet,,Premium,Annual,3999,2022-03-18,2023-03-18,Active,Germany,Enterprise,Active,,,5,56,2024-09-10,Yes
4248,1999,Success,Card,,Basic,Annual,999,2024-01-08,2024-02-07,Expired,Australia,SMB,Active,,,93,76,2024-10-30,No
4920,3999,Success,UPI,Timeout,Pro,Monthly,1999,2023-11-19,2023-12-19,Active,Australia,SMB,Active,,,22,60,2024-09-19,No
2329,999,Failed,Card,Insufficient Funds,Premium,Annual,3999,2022-02-14,2022-03-16,Active,Germany,SMB,Active,,,66,43,2024-10-21,Yes
1622,3999,Success,Card,,Basic,Monthly,999,2023-10-29,2023-11-28,Active,Australia,Mid,Active,,,51,65,2024-09-26,Yes
2996,999,Success,Wallet,Gateway Error,Basic,Monthly,999,2023-09-23,2024-09-22,Active,UK,Mid,Active,,,98,24,2024-11-22,Yes
1971,1999,Success,UPI,,Basic,Monthly,999,2024-02-02,2024-03-03,Active,USA,Enterprise,Active,Complaint,Open,93,86,2024-09-29,No
431,1999,Success,UPI,,Basic,Monthly,999,2022-12-06,2023-01-05,Active,USA,SMB,Active,,,21,96,2024-10-07,Yes
4094,3999,Success,UPI,Insufficient Funds,Premium,Monthly,3999,2022-03-15,2023-03-15,Active,Australia,SMB,Active,,,100,74,2024-11-04,Yes
3664,1999,Failed,UPI,Insufficient Funds,Basic,Monthly,999,2023-05-28,2023-06-27,Active,Germany,Enterprise,Active,Complaint,Closed,46,32,2024-09-13,Yes
3664,1999,Failed,UPI,Insufficient Funds,Basic,Monthly,999,2023-05-28,2023-06-27,Active,Germany,Enterprise,Active,Downgrade,Closed,46,32,2024-09-13,Yes
4416,3999,Success,Card,,Pro,Monthly,1999,2023-10-24,2024-10-23,Cancelled,India,SMB,Active,,,92,39,2024-11-13,Yes
3243,1999,Success,UPI,Gateway Error,Basic,Monthly,999,2022-01-29,2023-01-29,Active,USA,Mid,Active,Refund,Closed,95,18,2024-09-29,Yes
2119,1999,Success,UPI,Insufficient Funds,Premium,Monthly,3999,2023-06-23,2024-06-22,Active,UK,Mid,Active,,,12,51,2024-09-22,Yes
1112,1999,Success,Card,,Premium,Monthly,3999,2022-01-11,2022-02-10,Active,Germany,Mid,Active,,,21,55,2024-09-14,No
4066,3999,Pending,UPI,Timeout,Pro,Monthly,1999,2022-11-14,2022-12-14,Active,USA,Enterprise,Active,,,118,39,2024-10-21,Yes
4153,1999,Success,UPI,Gateway Error,Basic,Monthly,999,2022-08-24,2023-08-24,Active,Australia,Mid,Inactive,,,45,13,2024-09-24,No
2215,3999,Failed,UPI,,Basic,Monthly,999,2023-10-19,2023-11-18,Active,Germany,SMB,Active,Complaint,Closed,61,47,2024-11-07,No
2215,3999,Failed,UPI,,Basic,Monthly,999,2023-10-19,2023-11-18,Active,Germany,SMB,Active,Downgrade,Closed,61,47,2024-11-07,No
4727,3999,Success,Card,Insufficient Funds,Premium,Monthly,3999,2022-04-02,2022-05-02,Active,India,Mid,Inactive,,,38,30,2024-09-04,No
797,999,Success,Wallet,,Premium,Monthly,3999,2023-01-02,2023-02-01,Cancelled,USA,Enterprise,Active,,,75,38,2024-10-21,Yes
3308,1999,Success,Card,Gateway Error,Basic,Monthly,999,2022-10-12,2022-11-11,Active,Australia,SMB,Active,,,13,64,2024-10-16,Yes
2970,999,Success,UPI,Timeout,Pro,Annual,1999,2023-02-01,2023-03-03,Active,Australia,Mid,Active,,,102,11,2024-09-21,No
1422,999,Success,Card,,Premium,Monthly,3999,2022-09-15,2023-09-15,Expired,Australia,Mid,Active,,,78,75,2024-11-11,Yes
4628,3999,Failed,Wallet,Gateway Error,Basic,Monthly,999,2023-03-08,2024-03-07,Active,India,Mid,Active,,,10,33,2024-10-02,No
4103,1999,Failed,Wallet,Gateway Error,Basic,Monthly,999,2022-04-26,2022-05-26,Active,Germany,SMB,Active,Refund,Closed,63,23,2024-10-14,Yes
1746,999,Success,Card,Timeout,Basic,Monthly,999,2022-04-25,2022-05-25,Active,India,SMB,Active,,,75,67,2024-10-11,Yes
4075,1999,Success,UPI,Insufficient Funds,Pro,Annual,1999,2024-01-17,2024-02-16,Active,Australia,SMB,Active,,,28,52,2024-10-10,No
2506,1999,Success,Wallet,,Premium,Monthly,3999,2023-07-01,2024-06-30,Active,Germany,SMB,Active,,,85,86,2024-10-07,Yes
238,3999,Pending,Card,Gateway Error,Basic,Annual,999,2022-08-18,2023-08-18,Active,UK,Mid,Active,Refund,Open,111,54,2024-10-12,Yes
2499,3999,Pending,UPI,,Basic,Monthly,999,2022-01-15,2022-02-14,Expired,USA,Mid,Active,Refund,Closed,63,61,2024-09-28,Yes
4588,999,Failed,UPI,Gateway Error,Pro,Annual,1999,2024-01-16,2024-02-15,Active,Germany,Enterprise,Inactive,,,64,26,2024-09-14,Yes
449,999,Pending,Card,,Pro,Monthly,1999,2023-03-11,2023-04-10,Active,Germany,Enterprise,Active,,,1,66,2024-09-14,Yes
3230,3999,Success,UPI,Insufficient Funds,Premium,Annual,3999,2022-06-06,2022-07-06,Expired,UK,Mid,Active,Refund,Closed,37,23,2024-11-21,Yes
1005,999,Failed,Card,Gateway Error,Basic,Monthly,999,2023-01-23,2023-02-22,Expired,UK,SMB,Active,,,66,42,2024-09-06,Yes
639,999,Success,Wallet,Timeout,Pro,Monthly,1999,2023-12-21,2024-12-20,Active,India,Mid,Active,,,74,86,2024-09-16,Yes
2251,1999,Failed,UPI,Gateway Error,Basic,Monthly,999,2023-10-14,2024-10-13,Active,India,Enterprise,Inactive,,,11,16,2024-11-10,Yes
2630,999,Success,Wallet,,Premium,Annual,3999,2024-01-29,2025-01-28,Active,India,Enterprise,Active,Complaint,Closed,10,68,2024-11-19,No
2908,999,Failed,UPI,,Pro,Annual,1999,2023-01-10,2024-01-10,Active,Australia,Enterprise,Active,,,58,32,2024-09-17,No
4216,999,Success,Wallet,,Premium,Monthly,3999,2023-01-09,2023-02-08,Active,Australia,Enterprise,Active,,,23,52,2024-09-09,No
4761,3999,Pending,Wallet,,Premium,Monthly,3999,2022-10-18,2022-11-17,Expired,Germany,Enterprise,Inactive,Refund,Closed,41,25,2024-10-30,Yes
1559,1999,Success,Card,Insufficient Funds,Premium,Monthly,3999,2023-11-16,2023-12-16,Active,Australia,Enterprise,Active,,,70,37,2024-10-18,Yes
2672,999,Success,Wallet,Timeout,Pro,Monthly,1999,2023-11-19,2023-12-19,Active,Australia,SMB,Active,,,117,66,2024-09-12,Yes
2961,3999,Failed,UPI,,Basic,Annual,999,2023-08-23,2024-08-22,Active,India,SMB,Inactive,,,89,62,2024-10-30,No
2228,1999,Success,Wallet,,Pro,Monthly,1999,2022-04-30,2023-04-30,Active,USA,Enterprise,Active,,,31,44,2024-11-19,No
4727,3999,Success,UPI,Gateway Error,Premium,Monthly,3999,2022-05-21,2022-06-20,Expired,Australia,Mid,Inactive,,,38,30,2024-09-04,No
4738,3999,Success,Card,Insufficient Funds,Basic,Annual,999,2024-03-02,2024-04-01,Expired,India,Enterprise,Active,,,19,58,2024-10-16,Yes
953,1999,Success,UPI,,Pro,Annual,1999,2023-08-12,2024-08-11,Active,Australia,Enterprise,Active,,,95,58,2024-11-14,Yes
1536,1999,Success,Card,,Basic,Annual,999,2024-01-29,2024-02-28,Active,Australia,SMB,Active,,,48,10,2024-11-12,Yes
493,3999,Success,UPI,Insufficient Funds,Basic,Monthly,999,2022-07-18,2022-08-17,Active,Germany,SMB,Active,,,54,61,2024-09-06,Yes
1617,3999,Success,UPI,Insufficient Funds,Basic,Monthly,999,2024-01-19,2025-01-18,Active,Australia,SMB,Inactive,,,58,25,2024-10-16,Yes
2991,999,Failed,UPI,,Pro,Monthly,1999,2022-07-03,2023-07-03,Expired,Germany,Enterprise,Active,,,90,78,2024-09-30,No
3399,3999,Success,Wallet,,Pro,Monthly,1999,2023-01-29,2023-02-28,Active,USA,Mid,Active,,,25,32,2024-11-28,No
2445,1999,Success,Card,Insufficient Funds,Premium,Monthly,3999,2022-09-15,2023-09-15,Active,Germany,Mid,Active,,,89,46,2024-11-17,Yes
3584,1999,Success,UPI,,Basic,Monthly,999,2022-09-08,2023-09-08,Active,UK,SMB,Active,,,7,10,2024-11-11,Yes
790,1999,Pending,Wallet,,Basic,Monthly,999,2022-10-13,2023-10-13,Active,Germany,SMB,Active,,,3,41,2024-09-16,Yes
1130,1999,Success,Wallet,Gateway Error,Premium,Annual,3999,2024-02-06,2024-03-07,Cancelled,USA,Enterprise,Active,,,80,11,2024-10-19,Yes
3964,3999,Success,Card,Gateway Error,Basic,Monthly,999,2023-07-03,2024-07-02,Active,Australia,SMB,Active,Downgrade,Closed,33,15,2024-09-08,No
2382,3999,Success,Card,Gateway Error,Basic,Annual,999,2022-05-31,2023-05-31,Active,UK,Enterprise,Inactive,,,12,62,2024-09-11,Yes
4755,1999,Failed,UPI,Gateway Error,Pro,Monthly,1999,2023-07-08,2023-08-07,Active,USA,SMB,Active,,,92,85,2024-11-18,Yes
1398,1999,Failed,Wallet,Gateway Error,Pro,Monthly,1999,2023-05-01,2024-04-30,Active,Germany,Enterprise,Active,Refund,Closed,36,78,2024-10-24,Yes
3547,1999,Failed,Card,,Basic,Monthly,999,2022-12-15,2023-01-14,Active,UK,Mid,Active,,,77,93,2024-11-10,Yes
2500,999,Pending,Wallet,Timeout,Basic,Monthly,999,2022-08-19,2022-09-18,Active,Australia,Enterprise,Inactive,,,116,33,2024-11-02,No
4280,3999,Success,Wallet,,Premium,Annual,3999,2023-10-02,2024-10-01,Active,India,Enterprise,Active,,,21,57,2024-10-12,Yes
3160,1999,Success,UPI,Insufficient Funds,Premium,Monthly,3999,2024-01-03,2024-02-02,Cancelled,Germany,SMB,Active,Refund,Open,95,42,2024-11-28,No
4677,3999,Success,Wallet,Timeout,Basic,Monthly,999,2023-06-11,2024-06-10,Active,India,Enterprise,Active,,,65,14,2024-12-01,No
4718,999,Failed,Wallet,,Basic,Monthly,999,2022-04-17,2022-05-17,Active,Australia,SMB,Active,,,98,82,2024-10-31,Yes
4268,3999,Success,Wallet,,Premium,Monthly,3999,2024-01-09,2024-02-08,Active,India,SMB,Inactive,,,46,62,2024-10-10,Yes
2426,999,Success,Card,Gateway Error,Pro,Monthly,1999,2022-01-22,2022-02-21,Active,UK,SMB,Inactive,,,74,98,2024-10-05,Yes
2225,3999,Success,Card,,Basic,Monthly,999,2023-06-17,2023-07-17,Expired,Australia,SMB,Inactive,,,78,67,2024-12-01,No
4707,999,Failed,UPI,Insufficient Funds,Pro,Monthly,1999,2023-12-05,2024-01-04,Cancelled,Australia,Enterprise,Active,,,82,91,2024-10-14,Yes
2084,3999,Success,Wallet,,Premium,Monthly,3999,2022-08-15,2023-08-15,Active,USA,SMB,Inactive,Refund,Open,103,29,2024-09-27,No
1477,999,Success,UPI,,Basic,Monthly,999,2024-03-10,2024-04-09,Active,India,Enterprise,Active,,,63,87,2024-10-24,Yes
225,1999,Success,Card,,Pro,Monthly,1999,2023-12-06,2024-12-05,Active,Australia,SMB,Active,Complaint,Open,27,91,2024-10-14,No
2041,1999,Success,UPI,,Pro,Monthly,1999,2022-08-02,2023-08-02,Active,India,Mid,Active,,,102,41,2024-10-15,Yes
2978,3999,Failed,UPI,,Basic,Monthly,999,2023-10-19,2023-11-18,Active,Germany,SMB,Active,,,51,83,2024-11-23,Yes
1317,999,Failed,Wallet,Gateway Error,Pro,Annual,1999,2022-08-17,2022-09-16,Active,UK,Mid,Active,,,43,16,2024-11-12,Yes
3545,1999,Success,Wallet,,Basic,Monthly,999,2023-01-15,2024-01-15,Active,Australia,SMB,Inactive,Downgrade,Closed,1,71,2024-10-30,No
3365,3999,Failed,Wallet,Insufficient Funds,Pro,Annual,1999,2024-02-15,2024-03-16,Active,Australia,Mid,Inactive,,,73,64,2024-10-19,No
2797,999,Success,Card,Insufficient Funds,Pro,Monthly,1999,2022-09-29,2022-10-29,Cancelled,UK,Enterprise,Active,,,29,59,2024-10-13,Yes
1672,999,Success,Wallet,,Pro,Annual,1999,2023-08-03,2023-09-02,Active,UK,Mid,Inactive,,,55,88,2024-09-20,No
2814,999,Success,Card,Timeout,Basic,Monthly,999,2024-01-22,2024-02-21,Active,Germany,Mid,Active,,,2,19,2024-09-03,Yes
4463,999,Success,Card,Insufficient Funds,Premium,Monthly,3999,2022-01-01,2022-01-31,Active,Germany,SMB,Active,,,83,25,2024-09-13,No
1507,3999,Pending,Card,Gateway Error,Pro,Annual,1999,2023-03-27,2024-03-26,Active,India,Mid,Active,,,80,75,2024-10-18,No
833,999,Success,Wallet,,Basic,Annual,999,2023-10-26,2023-11-25,Active,USA,Enterprise,Inactive,,,35,86,2024-11-08,Yes
1024,999,Success,Wallet,,Basic,Monthly,999,2022-08-15,2022-09-14,Active,USA,Enterprise,Inactive,,,89,68,2024-11-03,Yes
1411,1999,Success,UPI,,Premium,Monthly,3999,2024-02-11,2024-03-12,Active,India,Mid,Active,,,76,76,2024-09-29,No
1213,999,Success,Card,Insufficient Funds,Basic,Monthly,999,2023-11-20,2024-11-19,Active,USA,Mid,Active,,,7,79,2024-11-26,Yes
4088,999,Success,Card,Insufficient Funds,Premium,Monthly,3999,2023-08-22,2023-09-21,Active,USA,SMB,Active,,,50,14,2024-10-31,Yes
4912,999,Success,Wallet,Insufficient Funds,Pro,Monthly,1999,2022-10-08,2023-10-08,Cancelled,USA,Mid,Active,,,90,76,2024-10-24,No
2249,999,Success,Card,Gateway Error,Pro,Annual,1999,2024-01-18,2024-02-17,Active,Germany,Mid,Inactive,,,58,68,2024-11-28,Yes
175,3999,Success,Card,,Basic,Annual,999,2024-02-16,2024-03-17,Active,USA,SMB,Active,Complaint,Closed,88,12,2024-09-06,No
2190,3999,Success,Wallet,Insufficient Funds,Premium,Monthly,3999,2022-01-27,2023-01-27,Active,Germany,Enterprise,Active,Downgrade,Closed,14,88,2024-11-30,No
3347,3999,Success,UPI,,Basic,Monthly,999,2023-06-17,2023-07-17,Expired,Australia,SMB,Inactive,Downgrade,Closed,89,86,2024-09-10,No
2238,1999,Success,Wallet,Timeout,Basic,Monthly,999,2023-11-27,2023-12-27,Active,UK,SMB,Active,,,65,64,2024-10-16,Yes
1637,999,Success,Wallet,,Pro,Annual,1999,2022-06-16,2023-06-16,Expired,Australia,SMB,Active,,,5,47,2024-11-13,Yes
858,3999,Success,Wallet,Gateway Error,Premium,Monthly,3999,2022-01-27,2022-02-26,Cancelled,UK,SMB,Inactive,,,11,27,2024-09-13,Yes
2829,3999,Pending,Card,Timeout,Basic,Monthly,999,2023-09-28,2024-09-27,Active,UK,Enterprise,Inactive,,,68,43,2024-10-24,No
1569,1999,Pending,UPI,Insufficient Funds,Basic,Annual,999,2022-10-11,2023-10-11,Active,USA,Mid,Active,,,42,55,2024-09-18,Yes
1652,1999,Success,Wallet,Insufficient Funds,Basic,Annual,999,2023-10-10,2024-10-09,Active,Germany,SMB,Inactive,,,28,21,2024-10-09,No
3169,999,Success,UPI,Timeout,Pro,Monthly,1999,2022-07-08,2022-08-07,Expired,India,SMB,Active,,,30,27,2024-10-25,Yes
2377,999,Failed,Wallet,,Basic,Monthly,999,2023-08-30,2023-09-29,Active,India,SMB,Active,,,26,52,2024-11-09,No
3791,999,Success,UPI,Gateway Error,Pro,Monthly,1999,2022-11-06,2022-12-06,Cancelled,Australia,SMB,Active,Complaint,Closed,76,99,2024-10-18,Yes
3013,3999,Pending,Card,Timeout,Basic,Monthly,999,2022-12-09,2023-01-08,Active,Australia,Enterprise,Active,Complaint,Open,40,75,2024-10-14,Yes
1397,1999,Success,Card,Insufficient Funds,Premium,Monthly,3999,2022-04-13,2022-05-13,Cancelled,USA,Mid,Active,Refund,Closed,50,96,2024-11-24,Yes
3583,3999,Success,UPI,Insufficient Funds,Pro,Monthly,1999,2022-10-15,2022-11-14,Active,UK,Mid,Inactive,Downgrade,Closed,15,77,2024-10-18,No
2823,999,Success,UPI,Insufficient Funds,Pro,Monthly,1999,2023-07-21,2024-07-20,Active,India,Mid,Active,,,12,23,2024-09-30,No
2143,3999,Success,UPI,Timeout,Pro,Annual,1999,2023-04-23,2023-05-23,Active,UK,Enterprise,Active,,,69,69,2024-10-08,No
2530,1999,Success,Wallet,,Pro,Monthly,1999,2023-04-07,2023-05-07,Active,Australia,Enterprise,Inactive,Complaint,Closed,16,77,2024-11-05,Yes
2059,3999,Success,UPI,Gateway Error,Pro,Monthly,1999,2023-06-05,2023-07-05,Active,USA,SMB,Inactive,,,23,68,2024-10-15,No
1578,999,Success,Wallet,,Premium,Monthly,3999,2022-11-07,2023-11-07,Active,Australia,SMB,Active,,,30,58,2024-11-17,No
431,999,Success,UPI,Gateway Error,Pro,Monthly,1999,2023-11-23,2024-11-22,Expired,Germany,Mid,Active,,,21,96,2024-10-07,Yes
3586,999,Success,Wallet,,Pro,Monthly,1999,2023-10-24,2024-10-23,Cancelled,India,SMB,Active,Downgrade,Closed,65,53,2024-11-20,No
4433,999,Success,Card,Insufficient Funds,Pro,Monthly,1999,2022-01-23,2023-01-23,Active,UK,SMB,Inactive,,,39,36,2024-09-30,Yes
4471,1999,Success,Card,Timeout,Pro,Monthly,1999,2023-12-27,2024-01-26,Expired,Australia,Mid,Active,,,20,77,2024-10-05,Yes
1119,1999,Success,UPI,,Pro,Monthly,1999,2022-09-02,2023-09-02,Expired,USA,Enterprise,Active,,,34,84,2024-10-24,Yes
4126,999,Success,UPI,Insufficient Funds,Premium,Annual,3999,2024-01-07,2024-02-06,Active,Australia,Mid,Active,,,96,46,2024-10-15,Yes
898,1999,Success,Card,Gateway Error,Basic,Monthly,999,2022-08-31,2023-08-31,Active,Australia,SMB,Active,,,40,54,2024-12-01,Yes
842,999,Pending,UPI,Gateway Error,Pro,Annual,1999,2023-05-27,2024-05-26,Active,Australia,Mid,Active,,,38,68,2024-11-14,Yes
2268,3999,Success,Wallet,Timeout,Basic,Annual,999,2023-02-14,2024-02-14,Cancelled,UK,Enterprise,Active,,,57,83,2024-11-11,No
