payment_id,subscription_id,user_id,payment_date,amount,payment_status,payment_method,failure_reason
52560,13639,4683,2023-09-06,3999,Success,Wallet,Insufficient Funds
52561,10167,4946,2022-09-20,999,Success,UPI,Timeout
52562,13513,4585,2023-04-10,3999,Success,Card,Gateway Error
52563,13761,822,2023-03-13,999,Success,Card,
52564,12401,4169,2024-07-12,999,Success,Wallet,Insufficient Funds
52565,13171,3163,2023-06-10,3999,Success,Card,Insufficient Funds
52566,11648,1902,2023-09-08,3999,Success,Wallet,Insufficient Funds
52567,13190,2868,2022-09-26,999,Success,Wallet,Timeout
52568,13746,448,2024-03-04,1999,Success,UPI,Timeout
52569,14449,4926,2023-01-31,1999,Success,Wallet,
52570,12622,4676,2023-03-26,1999,Success,Card,Insufficient Funds
52571,15159,3296,2023-01-24,999,Success,Card,Timeout
52572,13402,3288,2022-02-24,999,Success,UPI,Insufficient Funds
52573,14835,166,2022-07-14,1999,Success,UPI,Timeout
52574,10543,434,2024-05-01,3999,Success,UPI,Gateway Error
52575,11340,1820,2022-08-29,3999,Success,Card,Insufficient Funds
52576,13585,4166,2023-10-12,3999,Success,Wallet,Insufficient Funds
52577,10568,543,2022-09-19,999,Success,Card,
52578,13539,2233,2023-05-09,999,Pending,Card,Gateway Error
52579,12746,1674,2022-12-09,3999,Failed,UPI,Gateway Error
52580,13675,140,2024-06-03,999,Failed,Wallet,Gateway Error
52581,11941,3335,2023-09-24,3999,Failed,UPI,Insufficient Funds
52582,14779,4252,2023-08-09,1999,Success,Card,
52583,11761,2379,2023-09-24,1999,Pending,Card,Insufficient Funds
52584,12230,1504,2024-04-19,3999,Success,Wallet,Gateway Error
52585,13946,3036,2023-09-24,999,Failed,Wallet,Gateway Error
52586,12702,4417,2023-05-19,1999,Success,Wallet,Timeout
52587,11029,1947,2024-03-16,3999,Failed,Card,Timeout
52588,14481,4260,2024-04-18,1999,Pending,Card,Timeout
52589,13704,202,2024-03-01,999,Failed,UPI,Gateway Error
52590,10742,4186,2024-06-25,1999,Failed,Wallet,Insufficient Funds
52591,11776,4682,2023-09-18,1999,Success,Card,Timeout
52592,12235,1470,2022-06-30,3999,Failed,Wallet,
52593,11614,4897,2022-11-29,1999,Success,Wallet,Gateway Error
52594,13537,986,2022-02-23,1999,Success,UPI,
52595,10558,3554,2023-09-19,999,Success,UPI,
52596,14211,677,2023-06-26,999,Success,Wallet,
52597,11368,1905,2023-01-06,1999,Success,UPI,Gateway Error
52598,10858,4749,2023-11-09,1999,Success,Card,Gateway Error
52599,13022,3050,2023-03-02,3999,Success,Wallet,Insufficient Funds
52600,14335,1890,2022-12-25,1999,Success,Card,Insufficient Funds
52601,11811,1829,2023-01-24,3999,Success,Card,
52602,12357,764,2023-03-02,999,Success,Card,Timeout
52603,14066,4751,2024-04-21,999,Success,Card,Insufficient Funds
52604,14158,2404,2022-11-08,1999,Success,UPI,Gateway Error
52605,14802,1360,2022-03-03,3999,Pending,Wallet,Timeout
52606,13440,85,2024-02-11,3999,Failed,Wallet,
52607,13507,866,2022-10-14,1999,Success,Wallet,
52608,14388,3176,2023-05-04,3999,Success,UPI,Gateway Error
52609,10747,1142,2022-12-24,1999,Success,UPI,Insufficient Funds
52610,10241,1062,2023-05-30,999,Pending,Card,Timeout
52611,15445,4579,2022-07-23,1999,Failed,Card,Gateway Error
52612,15021,4232,2022-08-05,999,Success,Wallet,Insufficient Funds
52613,11153,76,2023-08-30,999,Success,UPI,
52614,10953,316,2022-11-03,999,Failed,Card,
52615,13940,497,2024-05-27,3999,Success,UPI,Timeout
52616,12575,956,2023-09-15,3999,Success,UPI,Insufficient Funds
52617,13301,621,2024-06-16,1999,Failed,Card,Gateway Error
52618,13216,3640,2022-08-09,3999,Failed,Card,Insufficient Funds
52619,14838,18,2023-04-21,3999,Success,Wallet,
52620,10176,4528,2024-05-02,3999,Pending,Card,Timeout
52621,11077,616,2024-04-13,999,Success,Wallet,Gateway Error
52622,10335,149,2023-10-09,999,Success,Card,
52623,14995,4536,2023-02-03,999,Success,Card,
52624,14755,4315,2024-04-12,999,Success,Wallet,
52625,13312,3980,2023-01-25,999,Success,Card,
52626,14539,671,2022-06-05,3999,Success,Card,
52627,11731,3682,2023-11-03,1999,Failed,Wallet,Gateway Error
52628,15256,1019,2022-02-09,3999,Failed,Card,Timeout
52629,13854,2943,2022-05-16,1999,Success,Wallet,Timeout
52630,14862,1275,2022-05-05,999,Success,Card,Insufficient Funds
52631,11725,3133,2023-07-18,1999,Success,Wallet,Insufficient Funds
52632,10803,1503,2024-01-23,3999,Success,Wallet,Insufficient Funds
52633,10912,2116,2022-02-22,3999,Success,UPI,Timeout
52634,14167,4349,2023-01-30,3999,Success,Wallet,
52635,12979,4925,2023-01-12,999,Success,UPI,
52636,15052,884,2024-01-17,3999,Success,UPI,Gateway Error
52637,13505,2672,2023-08-03,3999,Failed,Card,Timeout
52638,13068,1553,2022-10-13,999,Success,UPI,Gateway Error
52639,10336,3741,2024-02-17,3999,Success,Wallet,Gateway Error
52640,14515,4056,2023-04-08,999,Failed,Wallet,
52641,15421,2563,2022-06-10,3999,Pending,Card,Insufficient Funds
52642,13881,1902,2024-02-11,999,Success,Card,Timeout
52643,14333,3054,2023-10-09,999,Success,UPI,
52644,12016,2663,2023-11-18,3999,Success,Wallet,Timeout
52645,13660,155,2022-12-03,1999,Success,Card,Insufficient Funds
52646,14602,2894,2023-02-16,3999,Success,UPI,Gateway Error
52647,15077,388,2024-04-01,1999,Success,Card,Insufficient Funds
52648,10399,4,2023-02-15,3999,Success,UPI,
52649,12659,985,2023-10-04,3999,Success,Card,Insufficient Funds
52650,13395,2428,2023-07-03,1999,Failed,Card,
52651,14098,1739,2024-01-02,999,Success,Wallet,Insufficient Funds
52652,13257,4129,2024-04-14,1999,Success,Card,Gateway Error
52653,10016,1035,2023-11-24,1999,Success,UPI,Insufficient Funds
52654,14375,716,2023-05-28,999,Success,Card,Timeout
52655,15471,1533,2023-10-27,3999,Success,UPI,Timeout
52656,11577,1178,2022-04-18,1999,Failed,Wallet,Insufficient Funds
52657,15059,4952,2023-12-17,1999,Success,Card,Gateway Error
52658,12935,1903,2022-08-29,1999,Success,Card,Insufficient Funds
52659,10378,922,2022-12-09,3999,Success,Card,
52660,15175,694,2023-12-16,1999,Failed,UPI,
52661,15486,667,2024-06-11,3999,Failed,UPI,Gateway Error
52662,11380,1252,2022-05-16,1999,Success,UPI,Gateway Error
52663,13314,102,2022-09-04,1999,Success,Wallet,Timeout
52664,10754,4354,2023-11-03,999,Success,Wallet,Timeout
52665,11308,1801,2022-09-17,1999,Success,Wallet,
52666,11659,72,2024-04-06,999,Success,Wallet,Insufficient Funds
52667,14533,884,2023-07-01,999,Success,Card,Timeout
52668,14775,3050,2023-02-23,3999,Failed,Card,
52669,14621,3904,2022-12-31,1999,Pending,UPI,Gateway Error
52670,10054,4211,2024-01-16,1999,Success,UPI,Gateway Error
52671,12061,4673,2022-04-28,999,Failed,Wallet,Timeout
52672,15496,1434,2023-06-09,999,Success,Wallet,Insufficient Funds
52673,13643,1703,2023-05-06,3999,Success,Wallet,Timeout
52674,15380,3212,2022-09-28,3999,Success,Card,Timeout
52675,10080,308,2022-12-11,999,Pending,Wallet,Timeout
52676,12524,4883,2022-05-22,1999,Success,UPI,Timeout
52677,13119,1890,2023-08-08,3999,Success,Wallet,
52678,13603,1982,2024-03-09,1999,Success,Wallet,Insufficient Funds
52679,10286,4488,2022-08-15,999,Success,UPI,Timeout
52680,13439,87,2023-04-25,999,Success,Wallet,
52681,11577,1163,2024-02-25,999,Failed,Wallet,
52682,10944,866,2023-08-06,3999,Success,UPI,Gateway Error
52683,10228,3749,2022-10-12,3999,Success,UPI,Gateway Error
52684,11977,153,2022-04-15,999,Success,Wallet,Timeout
52685,12219,2712,2023-11-04,1999,Failed,UPI,Timeout
52686,11521,618,2024-01-28,3999,Success,Card,Gateway Error
52687,13317,2338,2022-11-17,999,Success,UPI,
52688,11985,1519,2024-07-05,999,Success,Wallet,Gateway Error
52689,13465,3922,2023-10-25,1999,Success,UPI,Gateway Error
52690,14620,938,2024-04-29,3999,Success,Card,Gateway Error
52691,11751,4967,2024-03-21,3999,Failed,UPI,Insufficient Funds
52692,13724,1615,2022-10-01,999,Success,Wallet,
52693,12346,2525,2024-05-04,999,Success,Card,Gateway Error
52694,11461,3732,2024-05-24,3999,Pending,Card,Gateway Error
52695,14574,3408,2022-09-25,999,Failed,Card,Insufficient Funds
52696,11209,3901,2024-03-25,1999,Success,Wallet,Timeout
52697,13796,3655,2022-06-16,999,Failed,UPI,Timeout
52698,12509,1265,2023-12-14,1999,Success,Card,Gateway Error
52699,15219,4324,2023-07-03,3999,Success,UPI,Gateway Error
52700,12482,1686,2023-05-09,999,Success,UPI,
52701,11668,975,2023-04-09,3999,Pending,UPI,Timeout
52702,11497,4169,2022-06-19,3999,Success,Wallet,Gateway Error
52703,15389,4092,2022-07-08,1999,Success,Wallet,Timeout
52704,12844,1553,2023-09-22,999,Success,Wallet,
52705,14717,3330,2023-07-15,3999,Success,UPI,
52706,11432,4359,2024-05-10,1999,Success,UPI,Insufficient Funds
52707,11921,4319,2023-07-06,1999,Success,Wallet,Gateway Error
52708,10930,485,2023-09-08,1999,Success,Wallet,Gateway Error
52709,14483,2239,2023-10-19,3999,Success,Wallet,
52710,13413,4653,2022-06-14,3999,Success,UPI,
52711,11941,982,2022-04-21,1999,Success,Card,Gateway Error
52712,14310,1719,2024-05-24,999,Success,UPI,Gateway Error
52713,10592,2194,2023-11-04,1999,Success,Wallet,Timeout
52714,10366,2613,2023-05-11,3999,Success,Card,Insufficient Funds
52715,12222,3792,2024-03-18,999,Success,UPI,Insufficient Funds
52716,10273,2439,2024-03-14,1999,Success,UPI,
52717,13622,83,2023-09-27,3999,Success,Wallet,
52718,13643,3097,2023-01-16,3999,Success,Card,
52719,14586,4549,2022-06-25,1999,Success,UPI,
52720,10602,1688,2024-05-10,999,Success,UPI,Insufficient Funds
52721,13143,2478,2023-08-13,999,Success,Card,Gateway Error
52722,10612,3575,2022-11-22,1999,Failed,UPI,Gateway Error
52723,10327,1990,2022-06-08,3999,Failed,Wallet,Gateway Error
52724,11707,1420,2024-05-07,1999,Failed,Wallet,Timeout
52725,14443,4798,2023-05-13,3999,Failed,Card,Insufficient Funds
52726,14262,852,2024-03-15,3999,Success,UPI,
52727,12928,4314,2024-01-09,3999,Success,Card,
52728,14848,460,2023-06-07,3999,Success,Wallet,Insufficient Funds
52729,15336,1612,2023-02-06,1999,Success,UPI,Insufficient Funds
52730,12109,2570,2024-03-07,3999,Success,Card,Gateway Error
52731,11965,2515,2022-07-16,999,Success,Card,Insufficient Funds
52732,11210,3755,2023-12-28,999,Failed,Wallet,Insufficient Funds
52733,14460,3361,2022-10-04,1999,Failed,Card,Gateway Error
52734,11024,3704,2023-03-05,3999,Success,Wallet,
52735,15302,4508,2024-05-28,3999,Success,UPI,
52736,11755,2734,2023-12-26,3999,Success,Wallet,
52737,12082,1901,2022-05-12,1999,Failed,UPI,Insufficient Funds
52738,14501,386,2023-12-04,999,Failed,Wallet,Insufficient Funds
52739,12945,3494,2022-07-09,3999,Success,UPI,Insufficient Funds
52740,11886,4134,2022-08-16,999,Success,UPI,Timeout
52741,12076,2967,2023-11-19,3999,Success,Card,Gateway Error
52742,14029,3316,2022-02-04,3999,Success,UPI,
52743,14202,3115,2023-10-12,999,Pending,Wallet,Timeout
52744,13870,2166,2022-09-04,1999,Success,Wallet,
52745,11823,2654,2022-02-06,3999,Success,Card,
52746,13179,1348,2023-04-24,1999,Success,Card,Timeout
52747,11257,198,2022-07-08,3999,Success,Card,
52748,10196,1506,2024-07-06,3999,Success,Card,Insufficient Funds
52749,13057,1017,2024-05-23,3999,Success,UPI,
52750,14298,3776,2023-09-26,3999,Failed,Card,
52751,12157,2516,2022-10-23,1999,Success,Card,Gateway Error
52752,14639,832,2023-03-15,1999,Success,UPI,
52753,10041,1573,2024-03-29,999,Failed,Wallet,Timeout
52754,15184,104,2022-02-13,1999,Success,Wallet,Insufficient Funds
52755,13815,2033,2024-05-03,1999,Failed,Wallet,
52756,14986,1258,2023-09-27,999,Success,Card,Gateway Error
52757,10682,2082,2023-06-10,999,Success,UPI,Timeout
52758,12860,4816,2024-02-05,3999,Failed,Wallet,
52759,12463,337,2023-10-01,999,Success,UPI,Gateway Error
52760,12038,4293,2024-02-09,1999,Success,Card,Insufficient Funds
52761,12420,995,2023-01-23,999,Success,Wallet,Timeout
52762,11675,3302,2022-11-02,3999,Success,Card,Gateway Error
52763,12852,100,2022-11-30,1999,Failed,Card,Timeout
52764,10364,2111,2022-10-10,3999,Success,Card,Gateway Error
52765,15356,1358,2023-09-06,1999,Failed,Card,
52766,12519,1021,2024-05-15,999,Pending,Wallet,Gateway Error
52767,10500,2958,2024-04-18,999,Pending,UPI,Timeout
52768,13054,3778,2022-05-05,999,Failed,Wallet,Gateway Error
52769,12471,2332,2023-08-24,999,Success,Wallet,Gateway Error
52770,10579,1743,2022-03-03,999,Success,Wallet,Gateway Error
52771,15308,876,2022-11-28,1999,Success,UPI,Gateway Error
52772,13865,419,2023-06-11,3999,Pending,Card,Timeout
52773,11258,991,2022-05-15,3999,Pending,Card,
52774,12973,2475,2022-12-07,3999,Success,Card,Insufficient Funds
52775,15042,684,2022-12-26,3999,Success,Wallet,
52776,15432,4847,2022-05-09,999,Success,Wallet,Gateway Error
52777,13986,43,2023-05-16,3999,Success,Wallet,Insufficient Funds
52778,12989,2036,2023-03-18,3999,Success,UPI,
52779,11525,3380,2022-03-24,1999,Success,Wallet,Gateway Error
52780,14454,1646,2023-08-21,1999,Success,Wallet,
52781,14222,3973,2022-02-27,999,Success,UPI,Timeout
52782,10252,4243,2024-06-14,1999,Pending,Wallet,
52783,10382,3998,2022-05-27,999,Pending,Wallet,Insufficient Funds
52784,11805,4913,2023-01-31,3999,Success,Card,Timeout
52785,11988,2429,2023-12-17,3999,Success,Card,Insufficient Funds
52786,14813,1775,2023-04-03,999,Success,UPI,Gateway Error
52787,15219,1727,2023-08-08,3999,Success,UPI,Insufficient Funds
52788,12500,3188,2024-02-26,999,Failed,Card,Gateway Error
52789,12643,1489,2024-03-15,1999,Success,UPI,
52790,10024,3741,2022-12-01,1999,Pending,Card,
52791,10353,844,2023-04-18,3999,Success,UPI,Timeout
52792,14791,3279,2023-07-24,1999,Success,Card,
52793,14089,1077,2022-07-10,999,Success,Wallet,Insufficient Funds
52794,14611,4309,2023-12-10,1999,Pending,UPI,Gateway Error
52795,10771,2296,2023-01-08,3999,Success,Wallet,
52796,15150,1514,2023-06-15,3999,Success,Wallet,Insufficient Funds
52797,14754,2898,2023-12-25,999,Success,Card,
52798,12882,4861,2023-10-01,1999,Success,UPI,
52799,11748,3928,2022-11-10,1999,Success,UPI,
52800,11051,3009,2024-02-18,999,Success,Wallet,
52801,15476,3108,2022-11-23,999,Success,UPI,Gateway Error
52802,10622,4000,2022-05-05,999,Success,Wallet,
52803,10019,3482,2022-07-13,3999,Success,Card,Gateway Error
52804,12576,2232,2023-05-07,3999,Failed,Wallet,Gateway Error
52805,10794,67,2023-10-23,999,Failed,Card,
52806,13342,2081,2023-02-20,1999,Success,Wallet,Gateway Error
52807,15266,1548,2022-09-22,999,Success,Card,
52808,13740,1269,2022-07-05,999,Success,Wallet,Insufficient Funds
52809,11903,1510,2022-11-05,999,Failed,UPI,Insufficient Funds
52810,14638,4692,2023-06-20,999,Success,UPI,
52811,14713,849,2024-07-12,3999,Success,Wallet,Timeout
52812,11941,1875,2023-10-16,3999,Success,Card,Gateway Error
52813,11207,602,2024-04-02,1999,Success,UPI,Timeout
52814,14081,4202,2024-02-27,3999,Success,Card,Gateway Error
52815,10165,4781,2022-07-01,999,Success,Wallet,Insufficient Funds
52816,13758,1413,2022-07-31,999,Success,Card,
52817,12912,2583,2022-11-18,999,Failed,UPI,
52818,13166,2851,2024-05-21,1999,Success,Card,Timeout
52819,15334,2289,2023-07-04,3999,Success,Wallet,
52820,11212,96,2023-03-15,999,Success,Card,
52821,13160,4221,2022-08-27,999,Success,UPI,Timeout
52822,11482,234,2022-06-08,999,Success,Card,Insufficient Funds
52823,11496,4785,2022-02-23,1999,Success,Card,Insufficient Funds
52824,11793,4678,2022-02-07,3999,Success,Card,Insufficient Funds
52825,15174,4216,2023-06-03,1999,Failed,Card,Gateway Error
52826,12420,3549,2022-12-09,3999,Success,Wallet,Insufficient Funds
52827,13728,22,2023-11-24,999,Success,UPI,Gateway Error
52828,10365,2809,2023-09-28,1999,Success,Card,
52829,14215,1236,2023-03-11,1999,Success,Card,Timeout
52830,10409,2523,2024-03-15,1999,Success,UPI,
52831,10363,4935,2023-07-28,3999,Success,Wallet,
52832,13441,2236,2023-05-21,1999,Success,UPI,Gateway Error
52833,15054,418,2023-10-10,1999,Success,Card,Timeout
52834,15273,553,2023-05-31,999,Success,Wallet,
52835,14419,2588,2023-05-03,1999,Success,Wallet,
52836,10758,3891,2023-01-11,999,Success,UPI,Timeout
52837,13366,36,2023-11-02,999,Pending,UPI,Timeout
52838,13552,4066,2024-07-07,1999,Failed,Card,Timeout
52839,12992,531,2022-03-14,999,Success,Card,Insufficient Funds
52840,10448,4784,2023-10-07,3999,Failed,Wallet,Insufficient Funds
52841,13202,2172,2022-09-13,3999,Failed,Wallet,Insufficient Funds
52842,12752,3090,2023-07-10,3999,Success,Wallet,Timeout
52843,11792,4801,2023-10-06,999,Success,UPI,
52844,12390,918,2024-05-31,3999,Success,UPI,Gateway Error
52845,15387,3260,2023-09-15,3999,Success,Card,
52846,14571,3236,2022-03-19,999,Failed,Wallet,Insufficient Funds
52847,10291,2068,2023-04-17,1999,Success,Wallet,
52848,10172,1020,2024-05-26,999,Success,Card,Insufficient Funds
52849,10301,2024,2024-02-20,999,Success,Wallet,
52850,13167,2161,2024-03-13,1999,Success,UPI,Gateway Error
52851,13977,1341,2023-10-08,3999,Success,Wallet,Timeout
52852,13015,2405,2023-03-13,3999,Success,UPI,
52853,12305,4932,2024-06-28,999,Success,UPI,Gateway Error
52854,11747,772,2023-08-20,3999,Pending,Card,
52855,10515,2874,2024-02-11,999,Success,UPI,Timeout
52856,10679,717,2022-06-09,999,Success,UPI,Gateway Error
52857,13980,4519,2022-07-29,3999,Success,Wallet,Insufficient Funds
52858,13422,1081,2023-05-15,999,Success,UPI,
52859,15008,4160,2022-05-25,3999,Success,UPI,Gateway Error
52860,12253,2557,2023-08-29,1999,Success,Card,Insufficient Funds
52861,14786,1458,2024-04-08,999,Success,Card,
52862,10344,3602,2023-09-26,3999,Success,Wallet,Timeout
52863,10029,3838,2023-06-09,1999,Success,Wallet,Timeout
52864,13448,81,2022-07-12,999,Failed,Card,
52865,12153,2429,2022-03-01,1999,Success,Wallet,Insufficient Funds
52866,10107,3996,2023-09-03,999,Success,Wallet,Timeout
52867,14198,2696,2024-01-12,3999,Success,UPI,Insufficient Funds
52868,15382,4512,2024-05-05,1999,Success,Wallet,Gateway Error
52869,12600,2667,2023-05-06,1999,Success,Wallet,Timeout
52870,13361,2182,2022-11-16,1999,Failed,Card,Insufficient Funds
52871,10490,2760,2023-02-01,3999,Failed,UPI,Gateway Error
52872,13761,3880,2023-05-18,999,Pending,Wallet,Insufficient Funds
52873,14163,3763,2022-05-13,3999,Success,Card,Timeout
52874,13223,4655,2024-01-06,1999,Success,Wallet,
52875,10278,223,2022-05-30,1999,Success,Card,Insufficient Funds
52876,14077,1015,2023-03-25,1999,Success,UPI,Insufficient Funds
52877,11374,1019,2023-05-11,3999,Failed,Wallet,Insufficient Funds
52878,10628,3975,2022-05-15,1999,Success,Card,Timeout
52879,12696,2297,2022-03-22,999,Success,UPI,
52880,11171,226,2023-12-29,999,Success,Wallet,Timeout
52881,14461,3126,2024-06-03,3999,Success,Card,Insufficient Funds
52882,10678,4061,2024-04-27,999,Success,Wallet,
52883,13718,4583,2023-05-21,3999,Failed,UPI,
52884,13362,3128,2024-01-20,3999,Success,UPI,Timeout
52885,13402,3948,2023-09-14,1999,Failed,Wallet,
52886,12443,4412,2022-08-03,3999,Success,Card,Gateway Error
52887,10555,1587,2024-06-04,1999,Success,UPI,Insufficient Funds
52888,10803,4496,2022-06-20,999,Success,UPI,Insufficient Funds
52889,11163,1516,2024-02-01,999,Success,Card,Insufficient Funds
52890,10424,769,2022-05-24,1999,Success,Card,Gateway Error
52891,11277,1036,2023-08-22,1999,Success,Wallet,Gateway Error
52892,10416,24,2024-02-24,999,Success,UPI,Timeout
52893,12993,2174,2022-09-20,3999,Pending,Card,Insufficient Funds
52894,12006,4427,2022-06-17,1999,Success,UPI,Insufficient Funds
52895,12745,4201,2023-10-16,1999,Success,Card,Insufficient Funds
52896,14673,4002,2024-06-26,1999,Success,UPI,Gateway Error
52897,12864,3293,2022-07-15,3999,Success,Wallet,
52898,12013,2081,2023-03-12,3999,Success,Card,Gateway Error
52899,14276,1185,2022-05-30,1999,Success,UPI,
52900,11831,2113,2023-06-28,999,Failed,Wallet,Timeout
52901,14310,3148,2023-06-16,3999,Failed,Wallet,Gateway Error
52902,14249,3118,2022-12-29,1999,Failed,UPI,Timeout
52903,15037,3948,2023-08-31,3999,Success,Wallet,
52904,13941,2498,2023-11-29,999,Success,Wallet,Insufficient Funds
52905,13872,3032,2022-11-07,3999,Success,UPI,Timeout
52906,15243,950,2023-01-10,999,Success,Card,Timeout
52907,11618,4530,2022-07-27,3999,Success,Card,
52908,11644,626,2023-07-31,1999,Success,Card,Timeout
52909,12800,405,2022-05-14,1999,Success,Wallet,Insufficient Funds
52910,11804,3870,2024-07-06,1999,Success,Wallet,Timeout
52911,10954,143,2022-06-04,999,Success,Wallet,Insufficient Funds
52912,13315,3721,2024-05-05,999,Success,UPI,Gateway Error
52913,14884,2807,2023-05-29,3999,Success,Card,Timeout
52914,15426,288,2022-03-22,1999,Failed,Card,Timeout
52915,13208,4168,2023-12-18,3999,Success,UPI,Insufficient Funds
52916,11183,4503,2022-10-24,999,Failed,Card,
52917,14248,1819,2024-07-15,1999,Success,UPI,
