user_id,signup_date,country,acquisition_channel,company_size,user_status
1748,2022-06-21,USA,Organic,Enterprise,Active
1749,2023-03-11,India,Referral,Mid,Active
1750,2023-04-23,Germany,Referral,Enterprise,Active
1751,2022-04-12,UK,Partner,Mid,Active
1752,2024-05-15,USA,Organic,Mid,Active
1753,2023-06-08,Germany,Organic,SMB,Inactive
1754,2022-10-02,Germany,Referral,SMB,Active
1755,2023-09-05,Germany,Organic,SMB,Active
1756,2022-02-13,USA,Paid,SMB,Active
1757,2024-03-27,USA,Partner,Enterprise,Active
1758,2022-01-17,Australia,Paid,Enterprise,Inactive
1759,2022-11-26,Australia,Referral,SMB,Inactive
1760,2023-07-23,India,Referral,Mid,Active
1761,2024-04-02,USA,Organic,Mid,Active
1762,2023-05-12,USA,Organic,Mid,Active
1763,2024-03-25,USA,Referral,Mid,Active
1764,2022-01-12,Australia,Referral,Enterprise,Active
1765,2022-11-14,Germany,Paid,Mid,Active
1766,2023-08-15,UK,Paid,Mid,Active
1767,2022-08-04,Australia,Organic,SMB,Active
1768,2022-12-05,USA,Paid,Mid,Active
1769,2024-02-15,Australia,Organic,Enterprise,Active
1770,2023-10-23,India,Organic,Mid,Inactive
1771,2022-03-22,USA,Partner,Mid,Active
1772,2023-12-28,India,Organic,Enterprise,Active
1773,2023-04-30,USA,Paid,SMB,Active
1774,2023-01-09,Australia,Referral,Enterprise,Active
1775,2023-12-11,Germany,Referral,SMB,Active
1776,2022-07-19,UK,Paid,Mid,Active
1777,2023-06-21,India,Referral,SMB,Active
1778,2023-04-11,Australia,Organic,SMB,Active
1779,2022-03-30,Germany,Referral,SMB,Inactive
1780,2022-09-25,Australia,Paid,Mid,Inactive
1781,2023-10-17,India,Referral,SMB,Active
1782,2023-07-25,UK,Organic,SMB,Inactive
1783,2023-05-04,Australia,Organic,Mid,Active
1784,2024-05-26,USA,Paid,Enterprise,Active
1785,2023-06-22,Germany,Paid,Enterprise,Active
1786,2022-02-16,Australia,Paid,Enterprise,Active
1787,2022-10-15,Germany,Partner,Mid,Active
1788,2024-02-17,USA,Partner,Mid,Inactive
1789,2022-01-16,UK,Organic,Enterprise,Active
1790,2023-12-12,UK,Partner,SMB,Active
1791,2023-02-05,USA,Partner,Enterprise,Inactive
1792,2024-03-04,Germany,Referral,Mid,Inactive
1793,2022-03-27,Australia,Partner,SMB,Active
1794,2022-09-07,USA,Referral,SMB,Active
1795,2023-01-26,India,Paid,Mid,Active
1796,2024-02-21,Germany,Referral,SMB,Active
1797,2022-12-01,UK,Referral,Enterprise,Active
1798,2023-09-21,USA,Paid,Mid,Active
1799,2023-06-03,UK,Paid,Mid,Active
1800,2022-05-17,Germany,Organic,Mid,Active
1801,2024-06-01,UK,Organic,Mid,Active
1802,2023-11-19,USA,Organic,SMB,Active
1803,2024-04-19,Germany,Organic,Mid,Active
1804,2023-05-13,India,Referral,Mid,Active
1805,2024-04-06,USA,Referral,SMB,Active
1806,2023-12-28,Australia,Organic,Mid,Active
1807,2023-04-22,USA,Partner,SMB,Active
1808,2023-08-17,Germany,Organic,SMB,Active
1809,2022-08-11,USA,Partner,Mid,Active
1810,2023-01-07,India,Paid,Enterprise,Active
1811,2023-02-06,India,Referral,Mid,Active
1812,2023-03-19,Australia,Referral,Enterprise,Active
1813,2023-05-05,UK,Partner,SMB,Inactive
1814,2023-09-07,Germany,Organic,Enterprise,Active
1815,2022-09-30,Germany,Referral,Mid,Active
1816,2023-06-10,UK,Partner,Mid,Active
1817,2022-06-08,India,Paid,Enterprise,Active
1818,2022-06-01,India,Paid,Mid,Active
1819,2023-09-12,USA,Referral,Enterprise,Active
1820,2022-07-07,Australia,Organic,SMB,Active
1821,2024-03-23,Australia,Partner,Enterprise,Active
1822,2022-04-08,Australia,Referral,Enterprise,Active
1823,2022-05-11,USA,Paid,Enterprise,Active
1824,2024-03-15,Australia,Organic,Enterprise,Inactive
1825,2022-06-20,UK,Partner,SMB,Inactive
1826,2022-07-02,USA,Referral,SMB,Active
1827,2022-12-30,UK,Partner,SMB,Inactive
1828,2022-02-08,USA,Organic,Enterprise,Active
1829,2023-06-11,Australia,Organic,SMB,Active
1830,2024-06-06,UK,Paid,Mid,Active
1831,2023-05-12,UK,Organic,SMB,Active
1832,2023-05-31,UK,Referral,Enterprise,Active
1833,2022-12-15,USA,Partner,Mid,Active
1834,2023-02-01,Germany,Organic,Enterprise,Active
1835,2023-12-23,Australia,Organic,Mid,Active
1836,2022-06-10,UK,Referral,Enterprise,Active
1837,2022-01-16,Germany,Partner,Enterprise,Active
1838,2023-05-08,Australia,Partner,Mid,Active
1839,2023-03-02,Australia,Paid,SMB,Active
1840,2022-04-18,UK,Paid,Mid,Active
1841,2024-06-12,UK,Partner,Mid,Active
1842,2023-03-26,USA,Referral,Mid,Active
1843,2022-11-07,Germany,Referral,Mid,Active
1844,2024-01-09,Germany,Paid,Mid,Active
1845,2022-06-19,UK,Organic,Enterprise,Inactive
1846,2023-06-30,Australia,Referral,Enterprise,Active
1847,2023-02-18,UK,Organic,SMB,Active
1848,2022-09-08,Australia,Referral,SMB,Active
1849,2024-01-29,Australia,Partner,Mid,Active
1850,2024-02-20,UK,Paid,SMB,Active
1851,2022-05-21,India,Organic,SMB,Active
1852,2022-10-01,Germany,Organic,Mid,Active
1853,2023-02-20,Australia,Partner,Enterprise,Active
1854,2023-08-31,Australia,Referral,Enterprise,Active
1855,2024-01-09,India,Organic,SMB,Active
1856,2024-06-09,USA,Referral,Enterprise,Active
1857,2022-02-08,India,Partner,Enterprise,Inactive
1858,2024-03-24,India,Paid,SMB,Inactive
1859,2022-01-29,Australia,Organic,Mid,Active
1860,2023-04-22,Germany,Referral,SMB,Active
1861,2022-11-14,India,Organic,SMB,Inactive
1862,2022-09-02,USA,Referral,SMB,Active
1863,2024-01-18,UK,Referral,Mid,Active
1864,2023-11-28,India,Referral,Mid,Active
1865,2022-09-29,India,Partner,Mid,Inactive
1866,2023-03-16,USA,Paid,Mid,Inactive
1867,2024-01-18,Germany,Organic,SMB,Active
1868,2022-08-27,India,Paid,Enterprise,Active
1869,2023-01-12,India,Referral,SMB,Active
1870,2022-09-23,Germany,Referral,Mid,Active
1871,2022-12-25,USA,Paid,Enterprise,Active
1872,2022-12-06,India,Paid,SMB,Active
1873,2023-01-24,Germany,Organic,Enterprise,Active
1874,2023-07-31,India,Referral,Mid,Active
1875,2023-11-20,UK,Paid,Enterprise,Inactive
1876,2022-01-03,Australia,Partner,Enterprise,Active
1877,2023-03-05,UK,Referral,Mid,Active
1878,2022-05-22,India,Referral,Enterprise,Active
1879,2023-01-11,USA,Organic,SMB,Active
1880,2023-11-01,Australia,Partner,Enterprise,Active
1881,2022-11-20,UK,Organic,SMB,Inactive
1882,2022-05-26,Germany,Partner,Enterprise,Active
1883,2022-10-20,USA,Organic,Enterprise,Active
1884,2023-10-27,UK,Partner,Mid,Active
1885,2023-03-08,Germany,Partner,Mid,Active
1886,2023-12-06,India,Partner,SMB,Active
1887,2023-08-08,Germany,Paid,Mid,Active
1888,2023-02-03,UK,Referral,Mid,Active
1889,2024-03-27,UK,Partner,Mid,Active
1890,2024-06-07,India,Paid,Mid,Inactive
1891,2022-12-10,Germany,Paid,Mid,Active
1892,2022-05-20,Germany,Organic,SMB,Inactive
1893,2022-07-06,India,Referral,SMB,Active
1894,2024-03-15,Germany,Referral,Mid,Active
1895,2022-03-02,India,Organic,Mid,Active
1896,2023-01-15,USA,Referral,SMB,Active
1897,2023-12-11,UK,Organic,Enterprise,Active
1898,2024-03-17,USA,Paid,SMB,Active
1899,2023-03-16,Australia,Paid,Enterprise,Active
1900,2022-11-15,Australia,Partner,Mid,Active
1901,2022-10-29,Australia,Organic,Mid,Active
1902,2022-12-10,India,Paid,SMB,Active
1903,2022-01-11,Germany,Paid,Mid,Active
1904,2022-03-03,USA,Organic,Enterprise,Active
1905,2024-04-24,USA,Paid,Enterprise,Active
1906,2022-08-14,USA,Referral,SMB,Active
1907,2022-06-02,USA,Paid,Enterprise,Active
1908,2023-12-12,Australia,Organic,SMB,Active
1909,2023-07-18,USA,Referral,SMB,Active
1910,2024-02-11,Germany,Referral,Enterprise,Inactive
1911,2023-07-25,Australia,Paid,Enterprise,Active
1912,2023-08-07,USA,Partner,Enterprise,Active
1913,2023-10-22,India,Referral,Enterprise,Active
1914,2024-05-10,UK,Organic,Enterprise,Active
1915,2023-07-29,UK,Partner,Enterprise,Active
1916,2022-11-06,UK,Partner,Enterprise,Active
1917,2024-06-03,Australia,Referral,Mid,Inactive
1918,2022-08-31,USA,Paid,SMB,Inactive
1919,2023-05-08,Australia,Partner,SMB,Active
1920,2023-01-01,Germany,Paid,Enterprise,Active
1921,2022-11-26,India,Referral,SMB,Active
1922,2022-04-17,India,Organic,Enterprise,Active
1923,2022-08-14,UK,Partner,Mid,Active
1924,2024-04-04,UK,Organic,SMB,Inactive
1925,2022-08-06,UK,Paid,SMB,Active
1926,2024-01-23,USA,Paid,Mid,Active
1927,2023-05-21,Germany,Organic,Mid,Inactive
1928,2022-09-16,Germany,Referral,Mid,Active
1929,2024-06-06,Germany,Referral,SMB,Active
1930,2024-02-13,Germany,Partner,SMB,Active
1931,2023-06-01,UK,Partner,Mid,Active
1932,2024-02-12,India,Referral,Mid,Active
1933,2022-02-23,UK,Referral,Mid,Active
1934,2022-02-16,Germany,Organic,Mid,Active
1935,2023-12-28,UK,Paid,Mid,Inactive
1936,2023-11-20,Germany,Paid,Enterprise,Active
1937,2023-06-05,Australia,Partner,Mid,Active
1938,2022-04-09,India,Referral,Enterprise,Active
1939,2022-01-20,Australia,Organic,SMB,Active
1940,2024-06-08,USA,Partner,SMB,Active
1941,2024-01-23,UK,Organic,Enterprise,Inactive
1942,2023-07-27,USA,Referral,Mid,Inactive
1943,2024-06-09,UK,Referral,SMB,Active
1944,2023-05-05,Australia,Referral,Mid,Inactive
1945,2023-02-23,Germany,Paid,Mid,Active
1946,2023-11-21,Germany,Referral,Enterprise,Active
1947,2024-04-29,UK,Partner,SMB,Active
1948,2022-03-03,Germany,Paid,SMB,Inactive
1949,2022-05-25,Australia,Organic,Enterprise,Active
1950,2022-08-04,Germany,Partner,Mid,Active
1951,2022-01-03,Australia,Partner,Mid,Active
1952,2022-06-09,USA,Organic,SMB,Active
1953,2024-01-09,Australia,Paid,Enterprise,Active
1954,2024-02-20,India,Partner,Enterprise,Active
1955,2022-04-30,India,Partner,Mid,Active
1956,2024-06-11,India,Partner,Mid,Active
1957,2022-03-30,UK,Paid,Enterprise,Active
1958,2022-11-25,UK,Paid,SMB,Inactive
1959,2023-08-03,UK,Paid,Mid,Active
1960,2022-12-23,Australia,Partner,Enterprise,Active
1961,2023-09-02,UK,Referral,Enterprise,Active
1962,2022-09-24,USA,Organic,Enterprise,Active
1963,2023-09-09,India,Referral,SMB,Inactive
1964,2022-11-19,Australia,Paid,Mid,Active
1965,2023-09-27,India,Partner,Mid,Active
1966,2023-06-25,UK,Partner,Mid,Active
1967,2023-10-11,Australia,Referral,SMB,Active
1968,2022-07-14,Germany,Referral,Mid,Active
1969,2024-01-08,USA,Organic,Mid,Active
1970,2022-11-28,UK,Partner,Mid,Active
1971,2022-06-19,UK,Referral,Mid,Active
1972,2023-06-05,USA,Organic,SMB,Inactive
1973,2023-04-08,USA,Paid,Enterprise,Active
1974,2022-02-09,Germany,Referral,Enterprise,Active
1975,2023-06-21,UK,Paid,Mid,Active
1976,2022-09-18,UK,Organic,Mid,Active
1977,2023-01-30,India,Paid,Mid,Active
1978,2022-08-14,Australia,Partner,SMB,Active
1979,2022-05-04,Australia,Partner,Mid,Active
1980,2022-02-07,India,Paid,SMB,Active
1981,2022-11-24,Australia,Partner,Mid,Active
1982,2022-09-08,USA,Organic,Mid,Active
1983,2022-06-25,Australia,Partner,Enterprise,Inactive
1984,2023-08-25,Australia,Paid,Mid,Active
1985,2023-03-30,India,Paid,SMB,Active
1986,2022-02-06,Germany,Paid,Enterprise,Active
1987,2022-11-12,Australia,Referral,SMB,Active
1988,2023-11-19,Australia,Paid,Enterprise,Inactive
1989,2024-03-06,Germany,Organic,SMB,Active
1990,2023-08-16,India,Partner,Enterprise,Active
1991,2022-04-24,Germany,Partner,SMB,Inactive
1992,2022-02-09,India,Referral,SMB,Active
1993,2022-10-28,USA,Referral,Mid,Active
1994,2022-08-12,India,Organic,Enterprise,Inactive
1995,2022-11-14,USA,Paid,Enterprise,Active
1996,2022-12-15,USA,Referral,Mid,Active
1997,2022-04-25,India,Partner,SMB,Active
1998,2023-11-29,UK,Referral,SMB,Active
1999,2022-11-19,India,Referral,Enterprise,Active
2000,2023-07-22,Australia,Paid,SMB,Active
2001,2022-02-09,Australia,Referral,Enterprise,Active
2002,2024-05-15,UK,Organic,Enterprise,Active
2003,2022-02-09,USA,Partner,SMB,Active
2004,2024-05-08,UK,Paid,SMB,Active
2005,2024-01-19,Australia,Partner,SMB,Inactive
2006,2022-10-16,UK,Organic,Mid,Active
2007,2022-09-19,India,Organic,Enterprise,Active
2008,2022-08-04,UK,Referral,SMB,Active
2009,2022-05-27,USA,Referral,Mid,Active
2010,2022-12-02,India,Referral,SMB,Active
2011,2022-06-17,Germany,Partner,Enterprise,Active
2012,2022-04-02,Australia,Organic,Mid,Active
2013,2022-12-19,Australia,Paid,Enterprise,Active
2014,2023-07-25,UK,Referral,SMB,Active
2015,2023-07-25,India,Partner,SMB,Active
2016,2024-03-26,Germany,Referral,SMB,Inactive
2017,2023-11-12,India,Organic,Mid,Active
2018,2024-02-20,Australia,Paid,Mid,Inactive
2019,2022-12-29,India,Organic,Mid,Inactive
2020,2023-07-11,Germany,Partner,Mid,Inactive
2021,2022-12-11,UK,Referral,SMB,Inactive
2022,2023-11-24,USA,Organic,SMB,Active
2023,2022-06-19,India,Partner,SMB,Active
2024,2022-12-22,USA,Referral,Mid,Active
2025,2022-07-10,Australia,Paid,Mid,Active
2026,2023-10-29,UK,Organic,SMB,Inactive
2027,2023-02-26,UK,Referral,SMB,Active
2028,2023-12-01,India,Referral,Mid,Active
2029,2022-01-07,UK,Referral,Enterprise,Active
2030,2022-05-13,India,Referral,SMB,Active
2031,2024-01-17,India,Organic,SMB,Active
2032,2023-07-11,USA,Referral,SMB,Active
2033,2024-04-05,UK,Partner,Mid,Active
2034,2024-01-31,India,Organic,SMB,Active
2035,2022-01-31,USA,Referral,SMB,Active
2036,2023-06-19,Germany,Organic,SMB,Active
2037,2023-03-02,USA,Partner,SMB,Active
2038,2023-01-29,USA,Partner,SMB,Inactive
2039,2023-11-03,India,Organic,Enterprise,Active
2040,2022-12-29,Australia,Referral,Enterprise,Active
2041,2023-03-13,Australia,Referral,SMB,Active
2042,2023-11-01,Australia,Partner,SMB,Active
2043,2023-07-05,USA,Referral,SMB,Active
2044,2022-03-23,India,Partner,SMB,Active
2045,2022-12-22,UK,Referral,Mid,Inactive
2046,2022-09-15,USA,Partner,Mid,Active
2047,2023-12-19,USA,Paid,Mid,Active
2048,2023-08-12,India,Referral,Enterprise,Inactive
2049,2023-06-08,Germany,Referral,SMB,Active
2050,2022-10-22,USA,Referral,Mid,Active
2051,2022-08-12,Germany,Organic,SMB,Active
2052,2023-06-09,Germany,Referral,SMB,Inactive
2053,2022-02-15,Australia,Organic,Enterprise,Inactive
2054,2023-10-29,India,Organic,Enterprise,Inactive
2055,2022-04-23,Germany,Partner,Mid,Active
2056,2022-08-21,India,Organic,Mid,Active
2057,2022-01-17,Australia,Organic,Enterprise,Active
2058,2022-12-26,India,Paid,Enterprise,Active
2059,2022-08-11,USA,Referral,SMB,Inactive
2060,2024-05-15,Germany,Organic,SMB,Inactive
2061,2023-12-01,India,Referral,Mid,Active
2062,2023-03-24,UK,Organic,Mid,Active
2063,2024-05-05,India,Partner,Enterprise,Active
2064,2022-12-31,Germany,Paid,Mid,Active
2065,2023-11-06,Australia,Organic,SMB,Active
2066,2022-11-22,Australia,Referral,Enterprise,Active
2067,2023-04-12,Germany,Partner,SMB,Active
2068,2023-02-18,USA,Referral,Enterprise,Active
2069,2023-03-31,USA,Partner,Enterprise,Active
2070,2023-08-09,Australia,Paid,SMB,Inactive
2071,2022-08-21,Australia,Partner,Mid,Active
2072,2022-08-12,Germany,Referral,Mid,Inactive
2073,2024-04-10,USA,Referral,Mid,Active
2074,2023-02-16,Australia,Organic,Mid,Active
2075,2023-07-26,USA,Partner,SMB,Active
2076,2022-12-01,Australia,Referral,Enterprise,Active
2077,2022-08-10,India,Organic,SMB,Active
2078,2022-02-06,UK,Paid,Mid,Active
2079,2022-10-05,India,Referral,Mid,Active
2080,2022-07-15,Australia,Organic,SMB,Active
2081,2024-05-13,UK,Referral,Enterprise,Active
2082,2023-04-29,UK,Partner,SMB,Active
2083,2022-08-30,Australia,Organic,SMB,Active
2084,2022-11-20,Australia,Partner,SMB,Active
2085,2024-01-01,USA,Paid,Enterprise,Active
2086,2022-07-11,Australia,Partner,SMB,Active
2087,2022-01-17,Germany,Organic,SMB,Inactive
2088,2023-06-08,Australia,Referral,Mid,Active
2089,2023-02-05,Germany,Organic,SMB,Inactive
2090,2024-06-04,Australia,Partner,Mid,Active
2091,2023-12-06,USA,Partner,Mid,Active
2092,2022-01-22,Germany,Referral,Mid,Active
2093,2023-04-19,India,Paid,Enterprise,Active
2094,2022-04-30,Germany,Organic,Mid,Active
2095,2022-07-29,USA,Referral,SMB,Active
2096,2022-11-02,Germany,Referral,SMB,Active
2097,2022-09-27,Australia,Referral,Mid,Active
2098,2023-12-05,Australia,Organic,Mid,Active
2099,2023-11-18,USA,Organic,SMB,Active
2100,2022-10-12,UK,Organic,Mid,Active
2101,2023-12-17,Australia,Paid,Enterprise,Inactive
2102,2023-11-07,India,Referral,Mid,Active
2103,2024-02-02,USA,Partner,Enterprise,Inactive
2104,2022-08-15,Germany,Partner,Enterprise,Active
2105,2023-01-16,Germany,Referral,Enterprise,Active
2106,2023-04-05,India,Partner,Mid,Active
2107,2022-01-07,Australia,Paid,Enterprise,Active
2108,2022-01-29,USA,Paid,Enterprise,Active
2109,2022-02-02,India,Organic,Mid,Active
2110,2023-10-08,Australia,Organic,Enterprise,Inactive
2111,2024-05-28,USA,Organic,Mid,Active
2112,2022-03-20,Germany,Organic,SMB,Active
2113,2023-04-04,USA,Organic,Enterprise,Inactive
2114,2023-07-24,UK,Partner,Mid,Active
2115,2023-06-22,USA,Partner,SMB,Active
2116,2023-04-27,UK,Organic,Enterprise,Active
2117,2023-03-06,USA,Paid,Enterprise,Active
2118,2024-01-08,UK,Partner,Mid,Active
2119,2022-10-12,Germany,Paid,SMB,Inactive
2120,2023-05-31,Australia,Paid,Mid,Active
2121,2022-04-09,UK,Referral,Enterprise,Active
2122,2023-02-01,UK,Referral,Enterprise,Active
2123,2023-05-04,Germany,Organic,Enterprise,Active
2124,2022-02-08,UK,Paid,Enterprise,Active
2125,2022-09-28,India,Partner,SMB,Active
2126,2024-06-05,Germany,Referral,SMB,Active
2127,2024-03-07,India,Referral,Mid,Inactive
2128,2022-06-06,Germany,Paid,Mid,Active
2129,2022-03-16,UK,Referral,Mid,Active
2130,2024-06-02,India,Referral,Enterprise,Active
2131,2024-03-10,UK,Partner,Mid,Active
2132,2022-05-10,Germany,Paid,SMB,Inactive
2133,2023-11-18,UK,Referral,Mid,Active
2134,2022-03-25,India,Paid,Mid,Active
2135,2022-01-22,India,Referral,SMB,Active
2136,2023-04-04,UK,Partner,SMB,Active
2137,2023-06-23,USA,Paid,Enterprise,Active
2138,2023-12-08,Germany,Referral,SMB,Active
2139,2024-04-28,Germany,Partner,SMB,Inactive
2140,2023-01-17,UK,Referral,Mid,Active
2141,2024-01-18,USA,Paid,SMB,Active
2142,2023-03-16,India,Referral,Enterprise,Active
2143,2023-08-27,Australia,Paid,Mid,Active
2144,2022-01-21,Australia,Paid,Enterprise,Active
2145,2022-10-30,UK,Referral,SMB,Active
2146,2024-05-18,USA,Partner,Enterprise,Active
2147,2022-03-25,USA,Organic,Enterprise,Inactive
2148,2024-02-13,Germany,Partner,SMB,Active
2149,2023-10-21,India,Partner,SMB,Active
2150,2023-03-29,USA,Referral,Mid,Active
2151,2023-01-22,Australia,Partner,Mid,Active
2152,2023-05-22,India,Partner,Mid,Active
2153,2022-09-14,India,Organic,SMB,Active
2154,2023-07-24,UK,Partner,Enterprise,Active
2155,2024-06-10,USA,Organic,Enterprise,Active
2156,2023-06-11,UK,Referral,Mid,Active
2157,2022-06-11,USA,Organic,Mid,Inactive
2158,2022-06-12,Germany,Paid,SMB,Active
2159,2024-04-11,UK,Paid,Enterprise,Active
2160,2024-03-03,UK,Organic,Mid,Inactive
2161,2024-03-02,Australia,Paid,SMB,Active
2162,2023-06-08,UK,Referral,Mid,Active
2163,2024-02-25,USA,Paid,SMB,Active
2164,2022-09-28,Australia,Organic,Enterprise,Active
2165,2023-05-07,UK,Referral,SMB,Active
2166,2022-07-27,UK,Paid,Mid,Active
2167,2023-06-23,Germany,Referral,Mid,Inactive
2168,2023-08-07,UK,Organic,Enterprise,Active
2169,2022-03-01,India,Paid,Enterprise,Active
2170,2023-03-06,Australia,Referral,Mid,Active
2171,2023-10-19,India,Referral,Mid,Active
2172,2023-08-28,Australia,Paid,Mid,Inactive
2173,2022-11-05,Germany,Referral,Enterprise,Active
2174,2023-06-04,UK,Referral,Mid,Active
2175,2023-08-14,UK,Organic,Enterprise,Active
2176,2022-01-27,UK,Organic,Mid,Active
2177,2023-11-17,Australia,Organic,SMB,Active
2178,2023-07-16,UK,Organic,SMB,Active
2179,2022-07-18,India,Organic,Mid,Active
2180,2023-01-22,UK,Organic,SMB,Active
2181,2022-12-15,Germany,Paid,Enterprise,Active
2182,2023-11-24,India,Organic,SMB,Active
2183,2023-06-20,UK,Referral,SMB,Active
2184,2024-04-07,UK,Paid,Enterprise,Inactive
2185,2023-01-13,USA,Referral,SMB,Active
2186,2024-06-17,Australia,Organic,SMB,Inactive
2187,2023-07-12,India,Organic,Mid,Active
2188,2023-06-11,USA,Referral,Enterprise,Active
2189,2022-06-02,Germany,Referral,Enterprise,Active
2190,2024-01-04,Australia,Referral,Mid,Active
2191,2022-07-25,India,Partner,Mid,Active
2192,2023-03-31,UK,Partner,SMB,Active
2193,2022-09-30,India,Partner,SMB,Active
2194,2024-06-12,UK,Partner,SMB,Active
2195,2022-08-24,Australia,Paid,Mid,Active
2196,2024-05-01,UK,Organic,Enterprise,Active
2197,2024-01-10,Germany,Referral,SMB,Active
2198,2023-06-05,UK,Organic,Mid,Active
2199,2023-11-09,Germany,Referral,Enterprise,Active
2200,2024-04-10,Australia,Organic,Mid,Active
2201,2023-12-27,Australia,Paid,SMB,Active
2202,2023-05-16,India,Partner,Mid,Active
2203,2022-04-27,Germany,Organic,Mid,Active
2204,2023-01-21,Germany,Referral,Mid,Active
2205,2022-12-10,USA,Organic,Mid,Inactive
2206,2023-08-07,USA,Paid,Enterprise,Active
2207,2023-01-30,USA,Paid,SMB,Inactive
2208,2022-03-05,UK,Organic,Enterprise,Active
2209,2023-12-18,USA,Partner,Mid,Inactive
2210,2023-12-22,Germany,Referral,Mid,Active
2211,2022-03-13,UK,Paid,SMB,Active
2212,2024-02-28,Australia,Paid,SMB,Active
2213,2022-10-01,India,Organic,Enterprise,Active
2214,2022-11-16,USA,Paid,Enterprise,Active
2215,2022-12-04,Australia,Paid,SMB,Inactive
2216,2023-01-01,Germany,Referral,Enterprise,Inactive
2217,2023-05-10,India,Partner,Mid,Active
2218,2023-08-30,Australia,Referral,Mid,Inactive
2219,2022-06-15,India,Partner,SMB,Inactive
2220,2023-06-28,USA,Referral,Enterprise,Active
2221,2022-01-11,Germany,Organic,Mid,Active
2222,2022-10-28,India,Paid,SMB,Active
2223,2023-12-30,Australia,Partner,Enterprise,Active
2224,2024-03-11,USA,Organic,Mid,Active
2225,2022-04-12,USA,Paid,Enterprise,Active
2226,2023-03-01,Australia,Paid,Enterprise,Active
2227,2023-01-27,Australia,Paid,Enterprise,Active
2228,2024-02-18,India,Referral,SMB,Inactive
2229,2022-08-02,UK,Organic,Mid,Active
2230,2023-11-22,USA,Organic,SMB,Active
2231,2022-03-29,India,Paid,Mid,Active
2232,2023-07-07,Australia,Partner,Mid,Active
2233,2023-02-05,India,Organic,SMB,Active
