subscription_id,user_id,plan_name,billing_cycle,plan_price,start_date,renewal_date,subscription_status
11690,1852,Pro,Monthly,1999,2022-10-08,2022-11-07,Active
11691,1023,Basic,Monthly,999,2023-06-27,2024-06-26,Cancelled
11692,3131,Premium,Monthly,3999,2022-03-27,2022-04-26,Active
11693,2845,Pro,Annual,1999,2022-05-18,2023-05-18,Active
11694,1490,Basic,Monthly,999,2023-04-11,2023-05-11,Active
11695,2335,Pro,Monthly,1999,2022-03-18,2022-04-17,Active
11696,4433,Basic,Monthly,999,2022-05-17,2022-06-16,Cancelled
11697,3390,Premium,Annual,3999,2023-09-26,2023-10-26,Cancelled
11698,203,Basic,Annual,999,2024-02-15,2025-02-14,Expired
11699,231,Premium,Monthly,3999,2022-04-07,2023-04-07,Expired
11700,3635,Pro,Monthly,1999,2023-06-15,2024-06-14,Cancelled
11701,3129,Premium,Monthly,3999,2024-03-08,2025-03-08,Active
11702,2692,Basic,Monthly,999,2022-01-09,2022-02-08,Active
11703,3492,Basic,Monthly,999,2022-03-24,2022-04-23,Active
11704,2963,Pro,Monthly,1999,2022-02-16,2023-02-16,Expired
11705,2328,Pro,Monthly,1999,2023-05-27,2024-05-26,Active
11706,4905,Basic,Monthly,999,2023-03-06,2024-03-05,Active
11707,4562,Basic,Monthly,999,2022-03-31,2023-03-31,Expired
11708,2785,Basic,Annual,999,2023-05-28,2023-06-27,Active
11709,804,Pro,Annual,1999,2023-11-05,2024-11-04,Active
11710,4362,Basic,Monthly,999,2023-10-27,2023-11-26,Cancelled
11711,3724,Basic,Monthly,999,2023-02-18,2023-03-20,Cancelled
11712,2902,Basic,Annual,999,2023-05-28,2023-06-27,Cancelled
11713,176,Pro,Monthly,1999,2023-10-20,2023-11-19,Cancelled
11714,1445,Basic,Monthly,999,2023-11-04,2023-12-04,Active
11715,4004,Premium,Monthly,3999,2023-10-09,2023-11-08,Active
11716,3533,Basic,Monthly,999,2024-03-08,2024-04-07,Active
11717,4350,Premium,Monthly,3999,2022-03-18,2023-03-18,Cancelled
11718,1544,Pro,Monthly,1999,2022-03-22,2023-03-22,Active
11719,4999,Basic,Monthly,999,2024-02-20,2024-03-21,Active
11720,2155,Basic,Monthly,999,2024-02-20,2025-02-19,Active
11721,2106,Pro,Monthly,1999,2023-07-08,2023-08-07,Active
11722,3414,Pro,Annual,1999,2023-09-28,2024-09-27,Active
11723,3362,Pro,Monthly,1999,2024-01-12,2025-01-11,Cancelled
11724,4180,Basic,Monthly,999,2022-07-21,2023-07-21,Active
11725,1141,Premium,Monthly,3999,2023-03-23,2024-03-22,Active
11726,4808,Premium,Monthly,3999,2022-04-17,2023-04-17,Active
11727,1762,Pro,Monthly,1999,2022-10-19,2023-10-19,Active
11728,1941,Pro,Monthly,1999,2023-11-17,2024-11-16,Active
11729,1807,Pro,Annual,1999,2022-11-08,2023-11-08,Active
11730,4997,Basic,Annual,999,2023-08-22,2023-09-21,Expired
11731,3174,Basic,Monthly,999,2023-06-01,2023-07-01,Cancelled
11732,657,Pro,Annual,1999,2023-11-15,2023-12-15,Expired
11733,2504,Premium,Monthly,3999,2023-09-25,2024-09-24,Active
11734,659,Basic,Annual,999,2023-10-30,2023-11-29,Expired
11735,2839,Pro,Annual,1999,2023-08-22,2023-09-21,Cancelled
11736,4947,Premium,Monthly,3999,2023-03-02,2024-03-01,Expired
11737,4237,Basic,Annual,999,2023-09-02,2023-10-02,Active
11738,2454,Basic,Monthly,999,2023-02-19,2023-03-21,Active
11739,1055,Pro,Monthly,1999,2022-05-15,2023-05-15,Active
11740,3042,Basic,Annual,999,2023-06-03,2024-06-02,Expired
11741,4004,Basic,Monthly,999,2024-02-11,2024-03-12,Active
11742,2339,Basic,Monthly,999,2022-12-30,2023-12-30,Active
11743,111,Basic,Monthly,999,2023-01-19,2024-01-19,Active
11744,1719,Premium,Annual,3999,2022-02-01,2022-03-03,Cancelled
11745,4292,Pro,Monthly,1999,2023-06-24,2024-06-23,Expired
11746,126,Pro,Monthly,1999,2024-02-11,2024-03-12,Cancelled
11747,262,Pro,Monthly,1999,2023-05-02,2024-05-01,Cancelled
11748,2935,Premium,Annual,3999,2024-01-26,2025-01-25,Active
11749,2203,Basic,Monthly,999,2022-12-31,2023-01-30,Active
11750,1605,Basic,Annual,999,2022-09-21,2023-09-21,Expired
11751,4204,Premium,Annual,3999,2022-05-22,2023-05-22,Cancelled
11752,2083,Premium,Monthly,3999,2022-01-30,2022-03-01,Active
11753,3943,Basic,Monthly,999,2022-05-10,2023-05-10,Active
11754,655,Basic,Monthly,999,2024-02-17,2025-02-16,Active
11755,2464,Pro,Monthly,1999,2022-03-11,2023-03-11,Active
11756,285,Basic,Monthly,999,2022-04-29,2023-04-29,Active
11757,2566,Pro,Annual,1999,2022-11-23,2022-12-23,Active
11758,3802,Basic,Annual,999,2022-03-11,2023-03-11,Expired
11759,27,Basic,Monthly,999,2022-07-27,2023-07-27,Active
11760,2275,Pro,Monthly,1999,2022-04-01,2023-04-01,Active
11761,3868,Premium,Monthly,3999,2022-04-30,2023-04-30,Active
11762,3973,Pro,Monthly,1999,2022-07-26,2023-07-26,Cancelled
11763,1592,Basic,Monthly,999,2023-02-10,2023-03-12,Active
11764,3382,Premium,Annual,3999,2024-02-07,2025-02-06,Active
11765,4944,Pro,Monthly,1999,2023-07-01,2023-07-31,Active
11766,1129,Basic,Monthly,999,2022-05-04,2022-06-03,Active
11767,4114,Basic,Monthly,999,2022-04-22,2022-05-22,Active
11768,2137,Basic,Monthly,999,2022-07-26,2022-08-25,Active
11769,157,Pro,Monthly,1999,2023-09-06,2024-09-05,Active
11770,1290,Pro,Monthly,1999,2023-01-21,2023-02-20,Active
11771,2182,Basic,Annual,999,2023-12-07,2024-12-06,Active
11772,2512,Basic,Monthly,999,2024-01-23,2025-01-22,Expired
11773,1772,Basic,Monthly,999,2022-05-27,2022-06-26,Expired
11774,1156,Pro,Monthly,1999,2022-05-12,2022-06-11,Active
11775,2789,Basic,Annual,999,2024-01-02,2025-01-01,Active
11776,2977,Basic,Monthly,999,2022-04-14,2022-05-14,Active
11777,3500,Premium,Annual,3999,2023-07-07,2024-07-06,Active
11778,2914,Pro,Annual,1999,2023-07-22,2023-08-21,Expired
11779,204,Basic,Monthly,999,2024-02-01,2025-01-31,Active
11780,1823,Pro,Annual,1999,2022-08-30,2023-08-30,Expired
11781,1360,Basic,Monthly,999,2023-10-01,2023-10-31,Expired
11782,2545,Pro,Monthly,1999,2023-10-24,2023-11-23,Active
11783,442,Pro,Monthly,1999,2022-11-27,2022-12-27,Active
11784,1316,Pro,Annual,1999,2022-05-29,2022-06-28,Active
11785,4038,Pro,Annual,1999,2022-06-18,2023-06-18,Active
11786,1149,Basic,Annual,999,2023-07-11,2023-08-10,Cancelled
11787,4967,Pro,Monthly,1999,2022-03-25,2023-03-25,Active
11788,1199,Basic,Monthly,999,2023-06-04,2024-06-03,Active
11789,2917,Basic,Monthly,999,2022-04-17,2023-04-17,Expired
11790,3886,Premium,Monthly,3999,2022-09-22,2023-09-22,Expired
11791,4176,Pro,Monthly,1999,2023-10-20,2023-11-19,Active
11792,2860,Premium,Monthly,3999,2022-01-31,2022-03-02,Expired
11793,2963,Basic,Annual,999,2024-01-26,2025-01-25,Active
11794,1368,Pro,Monthly,1999,2023-07-01,2024-06-30,Cancelled
11795,4666,Basic,Monthly,999,2022-09-04,2022-10-04,Active
11796,2910,Pro,Monthly,1999,2023-06-14,2023-07-14,Expired
11797,2217,Basic,Monthly,999,2022-01-24,2023-01-24,Active
11798,3406,Basic,Annual,999,2023-05-13,2024-05-12,Active
11799,3060,Basic,Monthly,999,2022-10-31,2023-10-31,Active
11800,2284,Pro,Monthly,1999,2023-02-02,2023-03-04,Active
11801,4495,Basic,Monthly,999,2023-02-07,2023-03-09,Active
11802,821,Premium,Annual,3999,2022-11-12,2022-12-12,Expired
11803,3061,Basic,Monthly,999,2022-10-05,2023-10-05,Cancelled
11804,2525,Basic,Monthly,999,2023-06-26,2023-07-26,Cancelled
11805,4941,Basic,Monthly,999,2022-05-23,2023-05-23,Cancelled
11806,2633,Premium,Monthly,3999,2024-02-28,2024-03-29,Expired
11807,2663,Basic,Annual,999,2023-02-14,2024-02-14,Cancelled
11808,2826,Basic,Monthly,999,2022-12-22,2023-01-21,Active
11809,4454,Pro,Monthly,1999,2023-06-08,2024-06-07,Cancelled
11810,3130,Basic,Monthly,999,2022-07-22,2023-07-22,Active
11811,4015,Pro,Annual,1999,2022-09-07,2023-09-07,Expired
11812,4617,Basic,Monthly,999,2022-04-13,2022-05-13,Active
11813,4489,Pro,Annual,1999,2023-04-13,2023-05-13,Active
11814,1667,Basic,Monthly,999,2022-02-04,2023-02-04,Active
11815,3401,Pro,Annual,1999,2022-11-20,2023-11-20,Active
11816,3583,Pro,Annual,1999,2023-06-16,2024-06-15,Active
11817,2201,Pro,Monthly,1999,2023-07-13,2024-07-12,Expired
11818,893,Pro,Monthly,1999,2023-08-19,2024-08-18,Active
11819,3951,Premium,Monthly,3999,2022-09-25,2023-09-25,Active
11820,984,Basic,Annual,999,2022-02-22,2023-02-22,Active
11821,583,Basic,Monthly,999,2024-02-24,2025-02-23,Active
11822,4116,Pro,Monthly,1999,2022-01-18,2023-01-18,Active
11823,2641,Pro,Monthly,1999,2022-04-14,2022-05-14,Active
11824,1974,Basic,Monthly,999,2022-06-01,2023-06-01,Active
11825,3418,Pro,Monthly,1999,2023-11-08,2024-11-07,Active
11826,4115,Basic,Annual,999,2023-02-18,2024-02-18,Active
11827,2416,Pro,Annual,1999,2022-03-25,2023-03-25,Cancelled
11828,889,Premium,Monthly,3999,2022-11-04,2022-12-04,Active
11829,1884,Pro,Monthly,1999,2022-05-31,2023-05-31,Active
11830,4822,Basic,Monthly,999,2023-07-03,2024-07-02,Active
11831,3823,Pro,Monthly,1999,2023-01-14,2024-01-14,Active
11832,147,Pro,Monthly,1999,2023-04-03,2024-04-02,Active
11833,1717,Basic,Monthly,999,2022-12-19,2023-12-19,Active
11834,2478,Pro,Monthly,1999,2023-10-26,2023-11-25,Expired
11835,4944,Premium,Monthly,3999,2023-01-11,2024-01-11,Active
11836,1464,Basic,Monthly,999,2022-07-27,2023-07-27,Active
11837,2246,Basic,Monthly,999,2023-07-16,2024-07-15,Active
11838,1311,Basic,Monthly,999,2024-01-02,2024-02-01,Active
11839,4661,Pro,Monthly,1999,2023-04-05,2023-05-05,Active
11840,369,Premium,Monthly,3999,2023-02-08,2023-03-10,Active
11841,1264,Pro,Monthly,1999,2023-07-13,2023-08-12,Expired
11842,2850,Basic,Monthly,999,2023-06-14,2024-06-13,Active
11843,2748,Pro,Annual,1999,2023-04-30,2024-04-29,Active
11844,2566,Pro,Monthly,1999,2022-05-02,2022-06-01,Cancelled
11845,1819,Pro,Monthly,1999,2024-03-04,2024-04-03,Active
11846,1888,Basic,Monthly,999,2022-04-30,2023-04-30,Active
11847,3784,Pro,Monthly,1999,2022-09-08,2022-10-08,Active
11848,60,Pro,Monthly,1999,2022-10-26,2023-10-26,Active
11849,545,Basic,Annual,999,2022-02-16,2022-03-18,Cancelled
11850,3065,Pro,Monthly,1999,2023-08-20,2023-09-19,Active
11851,1231,Premium,Annual,3999,2022-10-26,2022-11-25,Active
11852,559,Basic,Annual,999,2023-11-03,2023-12-03,Cancelled
11853,1513,Premium,Monthly,3999,2023-06-03,2023-07-03,Active
11854,670,Basic,Annual,999,2022-09-02,2022-10-02,Active
11855,258,Pro,Monthly,1999,2023-12-28,2024-12-27,Active
11856,1071,Basic,Monthly,999,2023-12-25,2024-12-24,Expired
11857,1051,Basic,Annual,999,2023-12-25,2024-12-24,Cancelled
11858,4039,Pro,Monthly,1999,2024-03-10,2025-03-10,Active
11859,4023,Pro,Monthly,1999,2022-08-06,2022-09-05,Cancelled
11860,145,Pro,Monthly,1999,2024-02-02,2025-02-01,Cancelled
11861,2635,Pro,Monthly,1999,2022-12-10,2023-01-09,Expired
11862,2570,Pro,Monthly,1999,2022-11-10,2022-12-10,Active
11863,801,Premium,Annual,3999,2023-11-24,2023-12-24,Expired
11864,1486,Pro,Monthly,1999,2023-08-27,2024-08-26,Active
11865,3749,Basic,Annual,999,2023-12-31,2024-01-30,Expired
11866,2430,Basic,Monthly,999,2022-10-17,2022-11-16,Active
11867,2824,Basic,Monthly,999,2023-08-25,2023-09-24,Active
11868,673,Pro,Monthly,1999,2022-07-16,2022-08-15,Cancelled
11869,3975,Basic,Monthly,999,2023-11-27,2024-11-26,Cancelled
11870,3490,Basic,Monthly,999,2023-08-01,2023-08-31,Active
11871,4423,Basic,Annual,999,2023-02-20,2024-02-20,Active
11872,1415,Pro,Monthly,1999,2023-09-02,2023-10-02,Active
11873,3369,Basic,Monthly,999,2022-11-02,2023-11-02,Active
11874,4726,Basic,Monthly,999,2023-04-23,2024-04-22,Active
11875,3895,Pro,Monthly,1999,2023-06-20,2024-06-19,Active
11876,3847,Pro,Monthly,1999,2022-08-08,2023-08-08,Active
11877,2029,Basic,Monthly,999,2023-11-17,2024-11-16,Active
11878,1195,Pro,Annual,1999,2024-01-27,2025-01-26,Active
11879,2025,Basic,Annual,999,2023-09-18,2024-09-17,Expired
11880,1358,Premium,Monthly,3999,2024-02-17,2024-03-18,Active
11881,2811,Basic,Monthly,999,2022-12-20,2023-01-19,Active
11882,569,Premium,Monthly,3999,2024-01-05,2025-01-04,Expired
11883,1946,Premium,Monthly,3999,2022-08-23,2023-08-23,Active
11884,347,Pro,Annual,1999,2022-11-02,2023-11-02,Active
11885,408,Basic,Annual,999,2022-04-20,2022-05-20,Active
11886,4229,Pro,Monthly,1999,2022-11-10,2022-12-10,Active
11887,3754,Basic,Monthly,999,2022-01-13,2022-02-12,Active
11888,614,Premium,Monthly,3999,2023-09-29,2024-09-28,Active
11889,106,Pro,Annual,1999,2022-06-16,2023-06-16,Expired
11890,2219,Premium,Annual,3999,2022-02-22,2023-02-22,Active
11891,3800,Pro,Monthly,1999,2022-07-05,2022-08-04,Cancelled
11892,4358,Pro,Annual,1999,2022-10-03,2023-10-03,Active
11893,3914,Pro,Annual,1999,2023-03-23,2024-03-22,Active
11894,494,Basic,Monthly,999,2022-12-18,2023-12-18,Active
11895,3869,Pro,Annual,1999,2022-01-10,2022-02-09,Active
11896,4386,Pro,Monthly,1999,2023-02-14,2024-02-14,Cancelled
11897,3335,Premium,Monthly,3999,2022-05-27,2023-05-27,Active
11898,3921,Pro,Monthly,1999,2023-04-22,2023-05-22,Active
11899,1869,Premium,Monthly,3999,2023-09-22,2023-10-22,Active
11900,1439,Premium,Annual,3999,2023-03-04,2023-04-03,Active
11901,1353,Pro,Monthly,1999,2023-05-03,2023-06-02,Cancelled
11902,45,Basic,Monthly,999,2023-06-14,2024-06-13,Cancelled
11903,4911,Pro,Monthly,1999,2023-01-12,2024-01-12,Cancelled
11904,2381,Pro,Monthly,1999,2024-01-08,2025-01-07,Active
11905,4561,Basic,Monthly,999,2022-04-22,2022-05-22,Active
11906,200,Basic,Monthly,999,2023-08-07,2023-09-06,Active
11907,4425,Premium,Monthly,3999,2023-10-18,2023-11-17,Active
11908,2288,Basic,Annual,999,2023-09-08,2023-10-08,Active
11909,4894,Pro,Annual,1999,2022-08-03,2023-08-03,Expired
11910,4798,Premium,Monthly,3999,2023-05-25,2024-05-24,Expired
11911,2631,Pro,Monthly,1999,2023-05-26,2023-06-25,Expired
11912,2769,Pro,Annual,1999,2023-08-12,2024-08-11,Active
11913,2408,Pro,Monthly,1999,2022-01-26,2023-01-26,Active
11914,3792,Pro,Monthly,1999,2024-01-12,2024-02-11,Expired
11915,3294,Basic,Monthly,999,2022-07-12,2023-07-12,Cancelled
11916,2847,Premium,Monthly,3999,2022-04-13,2023-04-13,Cancelled
11917,3312,Pro,Monthly,1999,2022-07-24,2023-07-24,Active
11918,2552,Pro,Annual,1999,2023-02-15,2023-03-17,Cancelled
11919,1438,Pro,Monthly,1999,2024-02-11,2024-03-12,Active
11920,127,Basic,Annual,999,2024-01-15,2024-02-14,Active
11921,1621,Premium,Monthly,3999,2022-02-20,2022-03-22,Expired
11922,3320,Pro,Monthly,1999,2022-05-11,2023-05-11,Active
11923,482,Basic,Monthly,999,2022-12-09,2023-01-08,Active
11924,4379,Premium,Monthly,3999,2023-08-01,2024-07-31,Active
11925,2122,Pro,Annual,1999,2023-02-04,2024-02-04,Active
11926,3136,Pro,Monthly,1999,2022-07-21,2022-08-20,Active
11927,2821,Pro,Annual,1999,2024-03-06,2024-04-05,Active
11928,2372,Basic,Monthly,999,2022-10-27,2022-11-26,Active
11929,239,Pro,Monthly,1999,2022-05-26,2022-06-25,Active
11930,1421,Basic,Annual,999,2024-02-09,2025-02-08,Cancelled
11931,341,Pro,Monthly,1999,2023-04-07,2024-04-06,Active
11932,3351,Pro,Monthly,1999,2023-05-19,2024-05-18,Expired
11933,2994,Premium,Monthly,3999,2023-09-08,2023-10-08,Active
11934,4988,Pro,Annual,1999,2022-05-31,2022-06-30,Active
11935,1487,Basic,Monthly,999,2023-09-22,2023-10-22,Active
11936,4558,Premium,Annual,3999,2022-11-12,2022-12-12,Active
11937,4076,Pro,Annual,1999,2022-07-18,2023-07-18,Cancelled
11938,4894,Pro,Monthly,1999,2023-03-05,2023-04-04,Active
11939,733,Basic,Monthly,999,2022-10-30,2023-10-30,Expired
11940,3479,Premium,Monthly,3999,2023-05-13,2024-05-12,Active
11941,162,Premium,Monthly,3999,2024-03-01,2025-03-01,Expired
11942,2496,Pro,Monthly,1999,2022-04-15,2022-05-15,Active
11943,132,Premium,Monthly,3999,2022-01-10,2022-02-09,Active
11944,1858,Basic,Monthly,999,2023-09-17,2024-09-16,Active
11945,1243,Premium,Monthly,3999,2022-01-27,2022-02-26,Active
11946,3489,Pro,Annual,1999,2023-09-03,2023-10-03,Active
11947,672,Basic,Annual,999,2024-02-08,2024-03-09,Active
11948,505,Pro,Annual,1999,2022-11-23,2023-11-23,Active
11949,2157,Pro,Monthly,1999,2023-05-10,2024-05-09,Cancelled
11950,1262,Basic,Monthly,999,2023-10-10,2024-10-09,Expired
11951,293,Basic,Monthly,999,2024-01-08,2025-01-07,Active
11952,3651,Basic,Annual,999,2022-05-07,2023-05-07,Active
11953,4924,Basic,Monthly,999,2022-04-26,2022-05-26,Active
11954,4283,Basic,Monthly,999,2022-06-20,2022-07-20,Cancelled
11955,1060,Basic,Monthly,999,2022-07-31,2023-07-31,Active
11956,2304,Basic,Monthly,999,2022-07-08,2023-07-08,Active
11957,2796,Premium,Monthly,3999,2023-05-05,2024-05-04,Active
11958,1202,Pro,Monthly,1999,2023-01-22,2024-01-22,Active
11959,3314,Basic,Monthly,999,2024-02-16,2024-03-17,Active
11960,2089,Premium,Monthly,3999,2023-12-27,2024-12-26,Active
11961,3429,Pro,Monthly,1999,2023-08-24,2023-09-23,Active
11962,2161,Pro,Monthly,1999,2022-05-10,2023-05-10,Active
11963,4950,Pro,Annual,1999,2022-01-23,2022-02-22,Active
11964,719,Pro,Monthly,1999,2022-06-28,2022-07-28,Active
11965,1847,Basic,Monthly,999,2023-02-05,2023-03-07,Active
11966,878,Basic,Annual,999,2023-05-20,2024-05-19,Active
11967,3268,Pro,Annual,1999,2023-02-15,2024-02-15,Active
11968,4498,Pro,Monthly,1999,2023-06-16,2024-06-15,Active
11969,64,Pro,Monthly,1999,2022-11-25,2023-11-25,Active
11970,2700,Basic,Annual,999,2023-04-16,2023-05-16,Active
11971,2934,Pro,Monthly,1999,2023-02-24,2024-02-24,Cancelled
11972,373,Pro,Annual,1999,2023-02-16,2024-02-16,Active
11973,4028,Premium,Monthly,3999,2024-01-24,2025-01-23,Active
11974,306,Basic,Annual,999,2024-01-22,2025-01-21,Active
11975,2515,Premium,Monthly,3999,2022-01-29,2023-01-29,Active
11976,932,Premium,Annual,3999,2022-09-02,2022-10-02,Expired
11977,1991,Pro,Monthly,1999,2023-09-24,2023-10-24,Cancelled
11978,3657,Pro,Annual,1999,2023-06-28,2023-07-28,Active
11979,1416,Basic,Monthly,999,2023-10-14,2024-10-13,Active
11980,362,Premium,Monthly,3999,2023-11-01,2024-10-31,Expired
11981,2769,Basic,Monthly,999,2022-03-01,2022-03-31,Cancelled
11982,716,Pro,Annual,1999,2022-05-19,2023-05-19,Active
11983,1646,Basic,Monthly,999,2022-12-23,2023-01-22,Active
11984,543,Pro,Monthly,1999,2022-07-31,2022-08-30,Cancelled
11985,1548,Pro,Monthly,1999,2022-05-19,2022-06-18,Cancelled
11986,2242,Premium,Annual,3999,2023-01-03,2023-02-02,Active
11987,652,Pro,Monthly,1999,2023-09-15,2023-10-15,Active
11988,1051,Premium,Monthly,3999,2023-05-01,2024-04-30,Active
11989,4743,Pro,Monthly,1999,2023-05-08,2024-05-07,Active
11990,1853,Basic,Annual,999,2022-12-02,2023-12-02,Active
11991,3002,Basic,Monthly,999,2024-02-02,2025-02-01,Active
11992,3085,Pro,Monthly,1999,2023-09-03,2023-10-03,Cancelled
11993,2097,Basic,Monthly,999,2022-06-27,2022-07-27,Active
11994,803,Pro,Monthly,1999,2023-05-28,2023-06-27,Active
11995,2655,Basic,Monthly,999,2023-08-24,2023-09-23,Expired
11996,1681,Pro,Monthly,1999,2022-04-23,2023-04-23,Active
11997,1608,Pro,Annual,1999,2022-10-10,2022-11-09,Cancelled
11998,3523,Pro,Monthly,1999,2022-04-26,2022-05-26,Cancelled
11999,2058,Basic,Annual,999,2023-06-28,2023-07-28,Active
12000,2722,Basic,Monthly,999,2024-02-13,2025-02-12,Active
12001,4822,Basic,Monthly,999,2022-02-10,2022-03-12,Expired
12002,2564,Basic,Monthly,999,2022-06-16,2022-07-16,Active
12003,3613,Pro,Annual,1999,2022-08-09,2022-09-08,Active
12004,203,Pro,Monthly,1999,2023-12-27,2024-12-26,Expired
12005,942,Basic,Monthly,999,2022-11-09,2023-11-09,Active
12006,589,Pro,Monthly,1999,2022-12-12,2023-01-11,Active
12007,571,Pro,Monthly,1999,2023-04-16,2024-04-15,Active
12008,3005,Basic,Monthly,999,2022-05-11,2023-05-11,Active
12009,196,Pro,Annual,1999,2022-02-17,2022-03-19,Active
12010,1346,Basic,Monthly,999,2022-05-14,2023-05-14,Active
12011,418,Pro,Monthly,1999,2023-06-03,2024-06-02,Active
12012,1643,Pro,Annual,1999,2023-07-10,2023-08-09,Active
12013,1366,Basic,Monthly,999,2022-11-13,2022-12-13,Expired
12014,9,Pro,Annual,1999,2023-03-14,2024-03-13,Active
12015,532,Pro,Monthly,1999,2023-03-11,2023-04-10,Active
12016,4245,Basic,Annual,999,2022-03-27,2023-03-27,Active
12017,1553,Pro,Annual,1999,2022-02-17,2022-03-19,Expired
12018,1036,Pro,Annual,1999,2023-05-05,2024-05-04,Active
12019,4572,Pro,Monthly,1999,2023-02-28,2023-03-30,Active
12020,1618,Pro,Monthly,1999,2023-01-22,2024-01-22,Expired
12021,3717,Premium,Monthly,3999,2022-08-28,2023-08-28,Cancelled
12022,1077,Premium,Monthly,3999,2023-10-26,2024-10-25,Active
12023,4302,Pro,Monthly,1999,2023-03-27,2024-03-26,Cancelled
12024,4016,Premium,Monthly,3999,2022-09-15,2023-09-15,Expired
12025,2963,Basic,Monthly,999,2022-02-13,2023-02-13,Cancelled
12026,4841,Pro,Monthly,1999,2022-06-17,2023-06-17,Active
12027,913,Basic,Annual,999,2024-02-26,2025-02-25,Active
12028,4150,Basic,Annual,999,2022-07-10,2022-08-09,Active
12029,4071,Pro,Monthly,1999,2023-10-26,2024-10-25,Active
12030,3562,Pro,Annual,1999,2023-07-16,2023-08-15,Active
12031,344,Pro,Monthly,1999,2022-10-03,2022-11-02,Active
12032,1193,Pro,Monthly,1999,2023-01-04,2024-01-04,Active
12033,1933,Pro,Monthly,1999,2022-11-02,2022-12-02,Active
12034,703,Pro,Annual,1999,2023-08-30,2023-09-29,Active
12035,1899,Basic,Monthly,999,2024-01-24,2024-02-23,Active
12036,3594,Basic,Monthly,999,2022-04-15,2022-05-15,Active
12037,199,Basic,Monthly,999,2023-02-25,2023-03-27,Active
12038,3233,Pro,Monthly,1999,2022-12-15,2023-01-14,Expired
12039,2823,Basic,Monthly,999,2024-02-11,2025-02-10,Cancelled
12040,4485,Basic,Monthly,999,2023-10-12,2024-10-11,Active
12041,474,Pro,Monthly,1999,2022-11-15,2022-12-15,Active
12042,4861,Pro,Annual,1999,2023-02-24,2024-02-24,Active
12043,1655,Pro,Monthly,1999,2023-11-26,2023-12-26,Active
12044,592,Basic,Monthly,999,2022-02-26,2022-03-28,Active
12045,1849,Pro,Monthly,1999,2022-08-28,2022-09-27,Active
12046,3042,Pro,Monthly,1999,2023-03-03,2024-03-02,Active
12047,168,Premium,Monthly,3999,2023-09-09,2024-09-08,Active
12048,4380,Pro,Monthly,1999,2023-07-31,2024-07-30,Active
12049,3271,Basic,Monthly,999,2022-05-20,2022-06-19,Cancelled
12050,4008,Pro,Monthly,1999,2022-03-03,2023-03-03,Expired
12051,4011,Basic,Monthly,999,2022-06-01,2023-06-01,Active
12052,4987,Basic,Monthly,999,2022-05-10,2022-06-09,Cancelled
12053,3849,Basic,Annual,999,2023-03-07,2024-03-06,Expired
12054,2182,Pro,Monthly,1999,2023-09-30,2024-09-29,Cancelled
12055,1655,Pro,Monthly,1999,2023-03-16,2024-03-15,Cancelled
12056,4218,Pro,Monthly,1999,2022-07-31,2023-07-31,Expired
12057,833,Pro,Monthly,1999,2023-02-04,2023-03-06,Active
12058,1022,Basic,Monthly,999,2023-11-05,2023-12-05,Active
12059,1994,Pro,Monthly,1999,2023-12-18,2024-01-17,Expired
12060,3493,Pro,Annual,1999,2023-06-25,2023-07-25,Active
